Netlist,LOFi1,LOFi2,LOFo1,LOFo2,PI
n4022,2,3,4,5,8
n5353,4,7,5,9,13
n4023,3,5,1,2,13
n5354,4,7,5,9,11
n6684,1,0,1,2,1
n4020,2,8,5,9,12
n5351,4,7,5,9,49
n6683,1,0,2,5,1
g4955,4,8,2,6,10
n4021,3,5,1,1,3
n5352,4,7,5,9,14
n6682,1,0,1,2,1
n4028,3,5,1,1,13
n5359,4,9,5,8,20
n4029,3,5,1,1,13
g34448,6,15,2,6,22
g34449,2,4,2,11,22
n6670,1,1,2,6,3
g34435,0,0,0,0,0
g4961,4,8,4,8,12
g34436,2,5,0,0,3
n4015,2,3,4,4,8
n5346,4,10,2,2,2
n6678,1,1,2,4,2
g2303,4,8,2,7,10
n4016,3,5,1,1,13
n5347,4,8,1,1,3
n6677,1,1,2,4,3
n4013,2,3,1,1,11
n5344,4,10,2,2,2
n6676,1,1,2,4,3
n4014,2,8,6,10,9
n5345,4,10,2,2,2
n6675,1,1,2,3,3
n4011,2,2,1,1,16
n5342,4,7,2,2,3
n6674,1,1,2,4,3
g2307,4,8,3,5,10
n4012,2,6,2,2,10
n5343,4,8,3,4,12
n6673,1,1,4,8,3
n5340,4,10,4,9,5
n6672,1,1,3,6,3
g4966,4,10,7,18,14
n4010,2,3,1,1,14
n5341,4,8,4,5,37
n6671,1,1,2,9,3
g3639,4,8,4,12,10
n4019,3,5,1,1,13
n4017,2,8,5,9,12
n5348,4,8,8,15,10
n4018,3,5,1,1,3
n5349,4,8,5,14,15
n6679,1,1,2,4,2
g34439,6,15,2,7,37
g34437,2,5,0,0,3
g34438,6,15,2,7,19
g34464,6,17,1,3,8
n4040,2,3,1,1,4
n5371,4,9,3,5,18
g34465,6,13,1,7,10
n5372,4,9,3,5,15
g34462,4,10,1,5,13
g34463,4,9,1,5,10
n5370,4,9,3,5,10
g34468,6,17,1,3,8
g34466,4,10,1,7,8
g34467,4,9,1,4,10
n4048,2,6,1,1,15
n5379,4,6,3,3,19
n4049,2,6,1,1,12
n4046,4,12,1,2,17
n5377,4,10,3,3,3
n4047,5,20,1,1,16
n5378,4,10,3,3,19
g34460,4,12,2,7,10
n4044,3,10,2,3,18
n5375,4,9,3,5,23
g34461,6,13,1,7,15
n4045,5,12,1,2,13
n5376,4,9,3,5,10
n5373,4,5,3,5,3
g4933,4,8,3,8,10
n4043,3,10,2,3,14
n5374,4,9,3,5,4
g4939,4,8,4,7,12
g3606,4,10,5,13,10
g34453,6,13,2,9,3
n5360,4,6,5,11,19
g34454,4,9,2,9,19
n4030,3,5,1,1,13
n5361,4,10,5,11,29
g34451,4,9,2,9,35
g34452,4,9,2,9,37
g34457,6,19,2,5,15
g34458,4,14,2,6,18
g34455,6,15,2,10,33
g34456,6,15,2,5,35
n4037,2,5,2,2,3
n5368,4,8,3,4,4
n4038,2,3,1,1,4
n5369,4,10,3,5,12
g3610,4,10,4,8,10
n4035,2,5,2,2,3
n5366,4,7,4,15,11
n4036,2,3,1,1,4
n5367,4,8,3,4,9
n4033,2,3,1,1,4
n5364,4,7,4,16,37
g34450,6,13,2,11,30
n4034,3,12,4,8,2
n5365,4,6,4,5,4
g3614,4,10,4,7,9
n4031,3,5,1,1,13
n5362,4,7,5,11,15
g4944,4,8,2,6,10
n4032,2,5,2,2,3
n5363,4,7,4,13,32
n4039,2,5,2,2,3
g34459,4,8,2,11,22
n4062,2,8,8,42,16
n5393,4,10,3,8,12
n4063,2,5,1,2,16
n5394,4,10,3,8,12
n4060,2,6,1,1,15
n5391,4,8,3,6,11
n4061,2,6,1,1,12
n5392,4,6,2,5,34
n5390,4,6,3,14,11
n4068,2,8,1,1,56
n5399,4,10,3,8,12
n4069,2,4,2,3,9
n4066,3,8,1,2,56
n5397,4,10,3,8,12
n4067,3,9,4,7,19
n5398,4,10,3,8,12
g4912,4,10,4,11,2
n4064,2,6,3,5,15
n5395,4,10,3,8,12
n4065,4,10,1,2,20
n5396,4,10,3,8,12
g4917,4,8,3,8,2
n4051,2,8,5,17,11
n5382,4,8,3,4,21
n4052,2,8,7,20,14
n5383,4,8,3,14,10
n5380,4,8,3,14,2
n4050,3,9,3,4,19
n5381,4,7,3,4,32
g11770,4,8,3,9,4
g23759,4,7,0,0,23
n4059,5,20,1,1,16
n4057,2,6,1,1,21
n5388,4,8,3,14,10
n4058,5,20,1,1,10
n5389,4,8,3,14,10
n4055,4,12,1,2,17
n5386,4,8,3,14,10
n4056,5,12,1,2,13
n5387,4,8,3,14,10
n4053,2,6,1,1,21
n5384,4,8,3,14,10
g4922,4,10,4,7,2
n4054,5,20,1,1,10
n5385,4,8,3,14,10
g4927,4,10,4,9,3
n4084,2,8,1,1,13
n4085,2,2,2,2,17
n4082,2,5,1,2,14
n4083,4,9,1,2,14
n4080,2,8,1,1,20
g34425,2,7,0,0,41
n4081,2,4,2,3,9
n4088,2,8,1,1,11
n4089,4,10,1,2,20
n4086,4,10,1,2,13
n4087,3,9,2,3,15
n1810,1,2,1,2,18
n1818,1,2,4,4,8
n1817,1,2,3,3,12
n1816,1,2,3,3,6
n4073,2,2,2,2,17
n4074,4,10,1,2,13
n4071,4,9,1,2,14
n4072,2,8,1,1,13
n4070,2,5,1,2,14
n4079,3,9,4,7,19
n4077,4,10,1,2,20
n4078,3,8,1,2,20
n4075,3,9,2,3,15
n4076,2,8,1,1,11
g4907,4,10,3,9,2
n1800,1,3,5,5,15
n1802,1,3,3,3,14
n1801,1,2,3,3,8
n1809,1,2,2,2,17
g33079,5,17,2,2,12
g33070,4,12,2,7,11
n1712,1,3,3,3,20
n1713,1,3,7,12,18
n1719,1,2,1,2,12
n1715,1,4,1,2,16
g33065,4,12,2,7,21
g33068,4,8,2,11,11
g33067,4,9,1,6,9
g33069,4,14,2,8,9
g33060,4,12,2,6,5
g33062,4,9,1,6,9
g33064,4,14,2,9,19
g33063,4,8,2,10,11
n1701,1,3,1,2,20
n1700,1,2,2,3,23
n1703,1,2,1,2,18
n1702,1,2,1,2,23
n1705,1,3,4,10,21
n1704,1,3,4,8,16
n1707,1,2,1,1,21
g17845,4,8,5,11,5
g7243,4,10,4,9,12
g7245,4,10,4,7,12
n1730,1,2,4,9,13
n1732,1,2,4,5,13
n1731,1,2,3,3,10
g7257,4,8,3,11,5
g7260,4,8,2,6,15
n1727,1,2,2,4,22
n1726,1,4,1,1,16
n1729,1,2,3,3,13
n1728,1,2,3,5,20
g33033,4,14,2,9,12
g33032,4,8,2,9,11
g33035,5,12,2,6,20
g33034,4,12,2,7,14
g33037,3,7,1,3,13
g33036,3,7,1,2,18
g33039,3,7,1,3,13
g33038,3,7,1,2,18
g33031,4,9,1,6,9
n1755,1,2,3,3,14
n1757,1,2,1,1,17
n1751,1,2,1,1,14
n1759,1,2,3,4,16
g33022,4,8,2,10,2
g33021,6,12,1,6,13
g33024,6,12,2,8,10
g33023,4,11,2,9,7
g33026,4,9,1,7,9
g33028,4,14,2,8,12
g33027,4,8,2,10,11
n1745,1,3,7,12,18
n1744,1,2,1,1,18
n1747,1,2,3,4,14
n1740,1,4,2,2,33
n1743,1,3,2,2,16
n1742,1,3,3,3,20
g33029,4,12,2,7,14
n1749,1,2,4,4,12
n1748,1,2,3,3,12
g33055,4,12,2,8,14
g33054,4,14,2,8,12
g33057,4,9,1,7,9
g33059,4,14,2,9,3
g33058,4,8,2,11,11
n1770,1,3,7,12,18
g34383,3,7,0,0,28
g33050,4,12,2,8,36
g33053,4,8,2,10,11
g33052,4,9,1,7,9
n1776,1,2,2,2,42
n1775,1,3,2,2,39
g33044,5,9,1,3,14
g33043,3,7,1,3,15
g17813,4,8,6,11,29
g33046,6,13,2,7,3
g33045,3,7,1,1,20
g33048,4,8,2,10,2
g33047,4,9,1,6,9
g33049,4,14,2,8,34
n1761,1,2,1,1,18
g33040,5,9,1,3,14
g33042,3,7,1,1,20
g33041,3,7,1,1,15
n1762,1,3,7,12,18
g17819,4,4,6,15,1
n1791,1,3,2,2,8
n1794,1,2,2,2,8
n1793,1,3,6,6,15
n1790,1,3,1,1,8
n1795,1,2,2,2,15
n1788,1,2,1,1,8
test_se_NOT,1,0,1,1,1
g1087,4,8,6,19,22
g1094,4,8,3,4,11
g17871,4,8,5,11,34
g9817,4,8,2,7,41
g2393,4,8,2,8,13
g1061,4,8,5,14,40
g2399,4,8,3,10,15
g1070,4,8,4,7,16
g3582,4,10,4,8,10
g2250,4,8,6,11,17
g3586,4,10,5,9,10
g2255,4,8,3,9,11
g34028_Tj_Payload,2,5,2,8,17
g2259,4,8,3,8,13
g3590,4,10,4,12,10
g3594,4,10,4,8,10
g2269,4,9,2,5,26
g3598,4,6,5,10,1
g10527,4,10,3,8,29
g4894,4,8,3,8,12
g3562,4,10,4,6,19
g2236,4,8,5,8,15
g4899,4,10,4,19,14
n6502,1,1,2,6,7
n6501,1,1,2,6,7
g3566,4,6,5,6,1
n6500,1,1,2,6,7
n6509,1,1,2,4,7
n6508,1,1,2,4,7
n6507,1,1,2,6,7
n6506,1,1,2,6,7
n6505,1,1,2,6,7
n6504,1,1,2,6,7
n6503,1,1,2,6,7
g3570,4,10,4,8,10
g3574,4,10,5,8,10
g2241,4,10,4,9,10
g3578,4,10,5,7,10
g2246,4,8,5,7,12
g3542,4,10,5,10,14
g4871,4,6,5,13,8
g3546,4,10,4,9,14
n6524,1,1,2,4,7
n6523,1,1,2,4,7
n6522,1,1,2,4,7
n6521,1,1,2,4,7
n6520,1,1,2,4,7
g4878,4,2,4,12,8
g2217,4,9,5,9,13
n6529,1,1,2,4,7
n6528,1,1,3,6,7
n6527,1,1,2,4,7
n6526,1,1,2,4,7
n6525,1,1,2,4,7
g3550,4,10,5,7,14
g4888,4,8,2,6,10
n6513,1,1,2,4,5
n6512,1,1,2,6,5
g2223,4,9,4,9,7
n6511,1,1,2,4,5
g3554,4,10,5,13,17
n6510,1,1,2,4,7
g2227,4,10,7,12,28
g3558,4,10,5,6,14
n6519,1,1,2,4,7
n6518,1,1,2,4,7
n6517,1,1,2,4,7
n6516,1,1,2,4,7
n6515,1,1,2,4,7
n6514,1,1,2,4,5
n5214,3,8,1,2,27
n6546,1,1,2,4,7
g4854,4,8,4,7,11
n5215,2,3,1,2,47
n6545,1,1,2,4,7
g3522,4,8,5,17,13
n5212,4,13,1,2,40
n6544,1,1,2,3,7
n5213,2,7,1,1,39
n6543,1,1,2,3,7
g4859,4,10,3,9,9
n5210,4,13,1,2,33
n6542,1,1,2,4,7
g14096,4,8,4,10,25
n5211,2,4,3,5,9
n6541,1,1,2,4,7
n6540,1,1,2,4,7
n5218,3,7,1,1,22
n5219,3,9,1,1,7
n6549,1,1,2,4,7
n5216,2,8,2,2,46
n6548,1,1,2,4,7
n5217,2,8,1,1,26
n6547,1,1,2,4,7
g10500,4,10,4,10,24
g3530,4,8,4,17,15
n5203,4,15,1,1,41
n6535,1,1,2,4,7
g2204,4,5,3,9,7
n5204,4,9,2,3,36
n6534,1,1,2,4,7
g4864,4,6,3,11,8
n5201,3,8,1,2,42
n6533,1,1,2,4,7
n5202,3,11,1,1,41
n6532,1,1,2,4,7
n6531,1,1,2,4,7
g3538,4,10,4,8,14
g2208,4,9,10,18,14
n5200,2,2,1,2,38
n6530,1,1,2,4,7
n5209,4,13,1,1,35
n5207,3,6,1,1,21
n6539,1,1,2,4,7
n5208,3,7,1,1,43
n6538,1,1,2,4,7
n5205,2,8,1,2,31
n6537,1,1,2,4,7
n5206,2,5,1,1,57
n6536,1,1,2,4,7
n6560,1,1,2,4,6
n5236,3,8,1,2,22
n6568,1,1,2,4,6
n5237,2,3,1,2,42
n6567,1,1,2,4,6
g4831,4,10,4,7,12
n5234,4,13,1,2,35
n6566,1,1,2,4,6
n5235,2,7,1,1,34
n6565,1,1,2,5,6
g3506,4,6,4,15,10
n5232,2,2,1,1,31
n6564,1,1,2,4,6
g4836,4,8,4,12,10
n5233,2,4,3,5,9
n6563,1,1,2,4,6
n5230,3,7,1,1,38
n6562,1,1,2,4,6
n5231,4,13,1,2,30
n6561,1,1,2,4,6
n5238,2,8,2,2,41
g21245,4,10,3,7,12
n5239,2,8,1,1,21
n6569,1,1,2,4,6
n5225,4,15,1,1,31
n6557,1,1,2,4,6
g3512,4,8,7,29,10
g4843,4,8,7,16,9
n5226,4,9,2,3,32
n6556,1,1,2,4,6
n5223,3,8,1,2,37
n6555,1,1,2,4,6
n5224,3,11,1,1,36
n6554,1,1,2,4,6
n5221,2,5,1,2,25
n6553,1,1,2,4,6
n5222,2,2,1,2,34
n6552,1,1,2,4,7
n6551,1,1,2,4,7
n5220,2,8,1,1,23
n6550,1,1,2,4,7
g3518,4,8,4,14,12
g4849,4,10,7,12,9
n5229,3,6,1,1,49
n5227,2,8,1,2,37
n6559,1,1,2,4,6
n5228,2,5,1,1,31
n6558,1,1,2,4,6
n5250,4,14,1,1,18
n6582,1,1,2,4,6
n5251,2,8,1,1,17
n6581,1,1,2,4,6
n6580,1,1,2,4,6
n5258,2,8,2,2,4
n5259,2,6,1,1,4
n6589,1,1,2,4,6
n5256,4,16,1,1,2
n6588,1,1,2,4,6
n5257,2,8,1,1,2
n6587,1,1,2,4,6
n5254,2,8,1,1,13
n6586,1,1,2,4,6
n5255,4,16,1,1,9
n6585,1,1,2,4,6
n5252,2,8,1,1,13
n6584,1,1,2,4,6
n5253,4,14,1,2,3
n6583,1,1,2,4,6
g4818,4,8,2,10,2
n6571,1,1,1,1,6
n5240,2,5,1,2,10
n6570,1,1,2,4,6
n5247,2,8,1,1,11
n6579,1,1,2,4,6
g4821,4,10,3,8,12
n5248,3,7,1,1,15
n6578,1,1,2,4,6
n5245,2,5,1,2,10
n6577,1,1,2,4,6
n5246,4,12,1,2,15
n6576,1,1,2,4,6
g4826,4,10,3,6,12
n5243,2,8,1,1,36
n6575,1,1,2,4,6
n5244,2,8,2,2,14
n6574,1,1,1,2,6
n5241,3,7,1,2,18
n6573,1,1,2,4,4
n5242,3,5,1,1,37
n6572,1,1,2,4,6
n5249,2,8,1,2,11
g21270,4,7,1,3,22
g8398,4,4,2,6,1
n5278,4,9,2,3,53
n5279,4,9,2,3,17
n5276,4,9,2,2,6
n5277,4,9,2,2,40
n5274,4,8,4,4,20
n5275,4,10,3,3,3
n5261,2,6,1,1,11
n6593,1,1,2,4,6
n5262,3,9,1,2,11
n6592,1,1,2,4,6
n6591,1,1,2,4,6
n5260,2,8,2,2,11
n6590,1,1,2,4,6
n5267,4,11,1,1,2
n6599,1,1,2,4,6
n6598,1,1,3,5,6
n5265,2,8,1,0,25
n6597,1,1,2,4,6
n5266,4,11,1,1,24
n6596,1,1,2,4,6
n5263,2,5,1,2,8
n6595,1,1,2,4,6
n5264,3,12,1,3,19
n6594,1,1,2,4,6
n5294,4,6,4,7,14
n5295,4,10,2,2,2
n5292,4,10,4,7,41
n5293,4,10,4,7,40
n5290,4,8,5,7,45
n5291,4,10,4,7,42
n5298,4,8,10,17,10
n5299,4,9,8,23,9
n5296,4,10,2,2,2
n5297,4,10,2,2,2
n5283,4,2,4,6,8
n5284,4,10,3,5,16
n5281,4,4,2,2,11
n5282,4,6,4,8,4
n5280,4,8,2,4,11
n5289,4,8,5,7,42
n5287,4,8,7,14,16
n5288,4,10,5,7,24
n5285,4,10,3,5,20
n5286,4,8,10,18,8
n5195,2,5,1,1,8
n5196,3,7,1,1,20
n5193,2,8,1,2,34
n5194,5,17,1,2,7
g8475,4,5,5,11,36
n5191,2,6,1,1,12
n5192,4,16,2,3,24
n5190,2,8,2,2,25
n5199,2,5,1,2,18
n5197,3,9,1,1,7
n5198,2,8,1,1,19
n2922,2,6,2,2,5
n2921,4,10,1,2,23
n2924,4,10,1,2,23
n2923,2,5,3,6,4
n2920,2,5,2,4,7
n2929,3,10,2,2,8
n2926,4,10,1,2,23
n2925,2,6,2,2,11
n2928,4,11,1,2,23
n2927,2,6,2,2,5
g16627,4,8,6,16,20
n5184,5,17,1,2,16
n5185,2,8,2,2,20
n5182,4,16,2,3,28
g16624,4,8,6,16,26
n5183,2,8,1,2,38
n5180,2,8,2,2,29
n5181,2,6,1,1,12
n5188,2,8,1,2,29
n5189,5,17,1,2,16
n5186,2,6,1,1,12
n5187,4,16,2,3,19
n2911,2,3,4,7,8
n2910,3,12,6,6,22
n2913,2,6,1,1,12
n2912,2,2,1,1,9
n2919,2,6,2,2,8
n2918,4,10,1,2,23
n2915,3,12,1,1,6
n2914,3,12,1,1,11
n2917,3,5,2,7,4
n2916,5,17,3,9,5
n1613,1,3,2,2,16
n2944,4,10,1,2,7
n1612,1,3,3,3,20
n2943,2,5,2,4,29
n2946,2,5,3,6,26
n2945,2,6,2,2,27
n2940,3,5,2,7,4
n1611,1,2,3,7,10
n2942,2,6,2,2,30
n2941,4,10,1,2,7
n2948,2,6,2,2,11
n2947,4,10,1,2,7
n2949,4,10,1,2,7
n1602,1,3,2,5,37
n2933,3,12,6,6,6
n1601,1,3,2,5,37
n2932,2,4,1,1,7
n1604,1,2,2,3,33
n2935,2,2,1,1,9
n2934,2,3,4,7,8
n1600,1,3,2,5,44
n2931,2,8,1,2,41
n2930,2,2,4,15,7
n1609,1,2,3,5,10
n1606,1,2,3,3,43
n2937,3,12,1,1,11
n1605,1,3,2,4,18
n2936,2,6,1,1,12
n1608,1,2,2,4,12
n2939,5,17,3,9,5
n1607,1,2,1,2,14
n2938,3,12,1,1,24
n2960,3,12,1,1,11
n1635,1,2,1,2,24
n2966,2,2,4,14,7
n1634,1,2,1,1,25
n2965,2,3,2,2,17
n2968,2,6,2,2,13
n2967,4,10,1,2,7
n2962,5,17,3,9,5
n2961,3,12,1,1,24
n2964,4,10,1,2,7
n2963,3,5,2,7,4
n2969,2,5,3,6,12
g21176,4,6,3,6,20
n1624,1,2,4,4,12
n2955,2,4,1,1,7
n2954,2,8,1,2,13
n2957,2,3,4,7,8
n1625,1,2,3,4,14
n2956,3,12,6,6,6
n2951,4,11,1,2,7
n2950,2,6,2,2,27
n1622,1,2,1,1,14
n2953,2,2,4,15,7
n1621,1,2,3,3,12
n2952,3,10,2,2,8
n2959,2,6,1,1,12
n2958,2,2,1,1,9
g9743,4,6,3,6,14
g9741,4,8,2,6,12
n2980,2,6,3,6,33
n2982,2,6,3,6,15
n1650,1,3,4,10,13
n2981,2,6,1,2,17
g8416,4,5,5,13,31
n2988,5,11,1,1,29
n2987,4,10,1,1,25
n2989,2,6,3,6,21
n2983,2,8,1,1,3
n1655,1,2,2,2,48
n2986,3,10,1,1,26
g16603,4,8,6,17,25
n1640,1,3,3,3,20
n2971,2,6,2,2,17
n2970,4,10,1,2,7
n2977,2,8,1,2,38
n1645,1,2,2,4,19
n2976,2,6,2,2,17
n1648,1,4,4,4,3
n2979,2,6,1,2,35
n2978,3,4,5,16,14
n2973,4,10,1,2,7
n1641,1,3,2,2,16
n2972,2,5,3,6,16
n2975,4,10,1,2,7
n2974,2,6,2,2,13
n1670,1,2,3,4,16
g16693,4,8,7,16,30
n1679,1,2,3,3,14
n1678,1,2,4,4,17
n1675,1,2,1,1,32
n1674,1,2,4,5,35
n1676,1,2,1,2,31
g8403,4,8,5,8,6
n1660,1,2,1,1,18
n2991,2,6,3,6,24
n2990,2,6,1,2,22
n2993,4,10,1,0,20
n1661,1,2,3,4,16
n2992,2,6,1,2,25
n1668,1,3,2,2,16
n2999,3,9,1,1,19
n2998,3,9,1,1,18
n1669,1,2,1,1,18
n2995,3,9,1,2,18
n2994,3,9,1,2,18
n1666,1,2,1,1,7
n2997,4,12,1,2,19
n2996,4,10,1,2,15
n1693,1,2,2,2,37
n1692,1,3,2,2,34
n1695,1,3,2,2,34
n1694,1,2,2,5,36
n1696,1,2,2,6,36
n1682,1,2,3,3,15
n1681,1,2,3,3,12
n1680,1,2,4,8,17
n1686,1,4,1,0,12
g16659,4,8,6,19,29
g2295,4,8,2,7,11
g16656,4,8,6,17,21
g2299,4,10,5,15,12
g2273,4,4,4,8,28
g2279,4,8,3,7,30
g2287,4,7,7,13,10
g16686,4,8,5,11,30
g1283,4,7,3,5,7
g34600,6,15,2,7,38
g34601,4,5,2,14,7
n5511,4,9,5,8,20
n5512,4,9,5,8,13
n5510,4,9,5,8,20
n5519,4,10,4,11,12
n5517,4,10,5,11,18
n5518,4,10,5,11,28
n5515,4,8,3,5,8
n5516,4,4,5,14,17
n5513,4,9,5,11,10
n5514,4,9,5,11,25
g34604,6,13,2,8,2
g34605,6,13,2,8,2
g34602,2,5,2,13,2
g34603,4,8,2,9,2
g34608,6,13,2,8,2
g34609,6,13,1,4,11
g34606,4,8,2,9,2
g34607,6,13,2,8,2
g1291,4,2,3,9,3
g1296,4,7,5,7,5
n5508,4,9,5,8,20
n5509,4,9,5,8,20
n5506,4,10,5,6,31
n5507,4,9,5,8,20
n5504,4,9,5,11,25
n5505,4,9,5,11,13
n5503,4,5,5,11,3
g34622,6,13,1,4,2
g34623,6,13,1,5,2
g34620,6,13,1,6,1
g1263,4,10,2,7,36
g34621,6,13,1,5,2
g2599,4,9,7,18,10
n4202,2,7,1,1,27
n5533,4,8,3,5,10
n4203,3,12,3,4,17
n5534,4,10,3,8,6
g1266,4,8,6,12,29
n4200,2,6,1,2,13
n5531,4,4,3,5,39
n4201,2,6,3,6,11
n5532,4,8,3,5,28
n5530,4,8,3,5,37
n4208,2,6,1,2,10
n5539,4,8,3,5,36
n4209,2,3,5,9,9
n4206,3,12,1,1,15
n5537,4,10,3,8,13
n4207,2,4,1,2,4
n5538,4,10,3,8,28
n4204,2,4,1,2,19
n5535,4,10,3,8,16
n4205,4,9,3,6,19
n5536,4,10,3,8,28
g34626,4,8,2,2,2
g34627,4,8,2,4,2
g34624,6,13,1,5,11
g34625,4,8,2,3,2
g34628,6,13,2,8,2
g34629,6,13,2,7,2
g1270,4,10,4,13,38
g34611,6,13,1,5,11
g34612,6,13,1,3,11
g34610,6,13,1,5,11
g1274,4,10,2,9,42
n5522,4,10,4,10,17
n5523,4,9,4,9,14
g1277,4,6,3,7,5
n5520,4,8,4,5,10
n5521,4,10,4,10,37
n5528,4,8,3,5,6
n5529,4,8,3,5,34
n5526,4,8,2,12,21
n5527,4,8,3,5,33
n5524,4,9,4,9,34
n5525,4,9,4,7,13
g34615,6,13,2,6,7
g34616,6,13,1,5,2
g34613,3,7,2,5,15
g34614,3,7,2,5,2
g34619,6,13,1,6,2
g34617,6,13,2,5,2
g34618,6,13,1,6,2
g2571,4,8,3,11,10
g1246,4,7,4,8,23
n4224,2,6,1,2,10
n5555,4,10,3,6,27
n4225,2,3,5,9,9
n5556,4,10,3,6,32
n4222,5,13,2,2,31
n5553,4,10,3,6,36
n4223,2,4,1,2,4
n5554,4,10,3,6,34
n4220,2,7,1,2,14
n5551,4,10,3,6,39
n4221,2,7,1,1,13
n5552,4,6,3,6,15
g1249,4,6,5,14,28
n5550,4,10,3,6,18
n4228,3,6,1,2,7
n5559,4,10,3,6,28
n4229,4,9,1,2,7
n4226,2,6,1,2,12
n5557,4,10,3,6,26
n4227,2,5,5,8,5
n5558,4,10,3,6,34
g1252,4,10,2,7,34
g2583,4,8,3,4,10
n4213,3,6,1,2,36
n5544,4,10,3,3,21
n4214,4,9,1,2,36
n5545,4,10,3,3,21
n4211,2,6,1,2,41
n5542,4,8,3,12,39
g1256,4,10,3,9,34
g2587,4,9,4,10,12
n4212,2,4,5,8,34
n5543,4,9,3,6,14
n5540,4,10,3,3,34
n4210,2,8,9,13,3
n5541,4,8,1,0,10
g1259,4,10,3,8,36
n4219,3,9,2,6,33
n4217,3,6,1,1,6
n5548,4,8,3,7,14
n4218,4,11,1,1,6
n5549,4,10,3,7,11
n4215,2,8,1,1,11
n5546,4,2,3,5,24
n4216,2,2,2,3,9
n5547,4,6,3,5,19
n5570,4,6,3,13,25
g1221,4,6,6,12,24
g3881,4,8,4,17,15
g2555,4,7,6,12,10
n4246,2,2,2,3,7
n5577,4,8,3,5,10
n4247,3,6,1,1,16
n5578,4,9,3,6,20
n4244,4,9,1,2,13
n5575,4,6,3,13,19
n4245,2,8,1,1,21
n5576,4,6,3,13,26
n4242,2,4,5,8,11
n5573,4,6,3,13,8
n4243,3,6,1,2,13
n5574,4,6,3,13,8
n4240,2,3,5,10,9
n5571,4,6,3,13,28
n4241,2,6,1,2,18
n5572,4,6,3,13,34
n4248,4,11,1,1,16
n5579,4,8,2,2,4
n4249,3,9,2,6,10
g2563,4,8,3,10,11
g3893,4,10,4,7,14
n4235,2,7,1,2,14
n5566,4,8,3,15,15
g3897,4,10,5,20,14
g2567,4,10,5,10,12
g1236,4,8,4,8,25
n4236,2,7,1,1,13
n5567,4,4,3,15,37
n4233,4,11,1,1,18
n5564,4,8,3,15,15
n4234,3,9,2,6,4
n5565,4,8,3,15,6
n4231,2,2,2,3,7
n5562,4,8,3,8,31
n4232,3,6,1,1,18
n5563,4,8,3,15,12
n5560,4,10,3,6,29
n4230,2,8,1,1,23
n5561,4,10,3,6,23
n4239,2,6,1,2,10
n4237,5,13,2,2,6
n5568,4,8,3,15,22
n4238,2,4,1,2,4
n5569,4,8,3,15,15
n4260,2,8,1,1,21
n5591,4,8,3,9,10
n4261,2,2,2,3,9
n5592,4,8,3,9,10
n5590,4,8,3,9,10
g2533,4,8,3,8,15
n4268,2,4,1,2,4
n5599,4,8,2,9,34
n4269,2,6,1,2,6
g3863,4,8,6,30,10
n4266,2,7,1,1,13
n5597,4,10,2,3,24
n4267,5,13,2,3,26
n5598,4,10,2,6,14
g2537,4,5,3,6,17
n4264,3,9,2,6,28
n5595,4,8,3,4,11
n4265,2,7,1,2,14
n5596,4,9,2,2,14
n4262,3,6,1,1,16
n5593,4,8,3,9,10
g1205,4,6,3,8,24
n4263,4,11,1,1,16
n5594,4,8,3,9,10
n5580,4,8,2,2,29
n4250,2,7,1,2,14
n5581,4,8,2,2,2
g2541,4,8,4,14,19
n4257,2,4,5,8,29
n5588,4,8,3,9,10
n4258,3,6,1,2,31
n5589,4,4,3,9,10
g20049,4,6,3,5,11
n4255,2,3,5,9,9
n5586,4,8,2,2,6
g3873,4,8,6,22,13
n4256,2,6,1,2,36
n5587,4,8,3,4,10
n4253,2,4,1,2,4
n5584,4,8,2,2,35
n4254,2,6,1,2,10
n5585,4,8,2,2,24
n4251,2,7,1,1,13
n5582,4,8,2,2,30
g2547,4,8,3,7,21
g1216,4,8,3,7,24
n4252,5,13,2,2,8
n5583,4,8,2,2,33
n4259,4,9,1,2,31
n4282,5,13,2,2,24
n4283,3,12,1,2,14
n4280,2,7,1,2,14
n4281,2,7,1,1,13
n4288,2,8,1,1,9
n4289,2,5,1,1,11
n4286,6,24,1,1,13
n4287,4,12,1,1,12
g3845,4,9,3,8,16
n4284,4,14,1,1,13
g2514,4,8,5,10,12
n4285,2,8,1,1,13
g3849,4,8,2,7,21
g2518,4,8,5,11,24
n4271,2,6,1,2,10
n4272,2,4,5,8,3
n4270,2,3,5,9,5
n4279,3,9,2,6,2
g3853,4,8,3,6,3
g2523,4,4,3,10,11
n4277,3,6,1,1,28
n4278,4,11,1,1,28
n4275,2,8,1,1,33
g3857,4,6,4,19,10
g2527,4,8,2,5,13
n4276,2,2,2,3,5
n4273,3,6,1,2,5
n4274,4,9,1,2,5
g34640,6,13,2,5,1
g34641,6,13,2,6,1
g34644,4,8,2,3,2
g6098,4,8,3,5,27
g34645,4,8,2,4,2
g34642,6,13,2,5,14
g34643,4,8,2,3,1
g3821,4,8,3,8,28
g3827,4,8,3,7,30
g34649,4,9,4,5,12
g34646,4,8,2,4,2
g34647,4,8,2,4,2
n4293,3,6,1,1,16
g34630,6,13,2,7,7
n4294,2,5,1,1,22
n4291,4,15,1,1,17
n4292,3,12,2,5,15
g34633,4,8,2,6,1
g34634,6,13,2,6,1
