Netlist,LOFi1,LOFi2,LOFo1,LOFo2,PI,inFF1,inFF2
n3873,2,3,1,1,13,0,1
n3870,2,3,1,1,16,0,1
n3871,2,8,6,11,14,2,2
n2548,2,6,1,7,7,0,5
n2547,2,6,1,7,7,0,5
n3878,3,5,1,1,17,0,4
n2549,4,2,10,23,1,0,1
n3879,3,5,1,1,15,0,4
n2544,2,4,1,2,15,1,1
n3876,3,5,1,1,17,0,4
n2543,2,4,1,2,1,1,1
n3877,2,8,5,9,16,2,2
n2546,3,9,5,8,7,1,5
n3874,2,8,6,10,11,2,2
n2545,2,6,2,4,7,0,5
n3875,2,3,4,4,8,0,2
g3171,4,8,7,20,11,1,1
g767,4,10,3,6,36,1,5
g753,4,8,5,9,23,1,3
g3179,4,6,5,24,11,0,1
n3861,2,5,2,2,12,0,5
n3862,2,3,1,1,13,1,0
n2531,3,11,6,27,6,2,5
n3860,3,12,4,8,11,3,3
n2537,2,1,6,8,1,0,0
n3869,2,8,6,11,16,2,2
n2536,2,6,1,4,7,0,5
n3867,2,6,2,2,17,1,3
n2538,2,1,7,8,1,0,0
n3868,2,3,1,1,18,0,1
n2533,2,1,3,6,1,0,0
n3865,2,5,2,2,12,0,5
n2532,2,2,4,8,6,0,0
n3866,2,3,1,1,13,1,0
n2535,2,2,5,9,6,0,0
n3863,2,5,2,2,12,0,5
n2534,2,2,5,9,6,0,0
n3864,2,3,1,1,13,1,0
g758,4,10,3,9,34,1,6
g4473,4,8,7,14,12,1,3
g785,4,10,3,8,40,1,5
g4477,4,4,2,5,12,1,2
g781,4,10,4,7,39,1,5
g3143,4,9,2,7,7,1,4
n2562,2,6,1,1,12,1,3
n3894,2,5,2,2,12,0,5
n2561,2,6,2,2,11,2,3
n3895,2,3,1,1,13,1,0
n2564,3,7,1,1,11,1,1
n3892,2,3,1,1,13,1,0
g3147,4,8,2,7,30,1,2
n2563,2,8,3,4,10,2,1
n3893,3,12,4,8,11,3,3
n3890,3,5,1,1,12,0,4
n3891,2,5,2,2,12,0,5
n2560,2,5,4,7,6,0,3
n2569,2,3,4,5,7,0,0
n2566,2,6,1,1,13,1,1
n3898,2,5,2,2,12,0,5
n2565,2,8,1,1,10,2,1
n3899,2,3,1,1,13,1,0
n2568,2,4,1,1,7,0,2
n3896,2,5,2,2,12,0,5
n2567,2,6,1,1,10,2,3
n3897,2,3,1,1,13,1,0
g4480,4,7,3,5,15,1,1
g776,4,10,3,11,38,1,4
g4483,4,8,3,6,2,2,2
g3151,4,8,2,5,3,1,2
g772,4,10,2,7,37,1,5
g3155,4,7,3,15,11,1,4
n2551,2,4,1,2,1,1,1
n3883,3,5,1,1,17,0,4
n2550,3,9,1,5,7,1,5
n3884,3,5,1,1,15,0,4
n2553,2,6,1,2,38,2,3
n3881,2,3,4,4,8,0,2
g4489,4,8,4,8,4,1,2
n2552,2,6,3,21,7,2,3
n3882,3,5,1,1,17,0,4
n3880,3,5,1,1,12,0,4
n2559,2,3,4,5,7,0,0
n2558,2,4,1,1,7,0,2
n3889,3,5,1,1,15,0,4
n2555,2,6,1,2,20,2,3
n3887,3,5,1,1,17,0,4
n2554,2,6,3,6,36,2,3
n3888,3,5,1,1,17,0,4
n3885,3,5,1,1,12,0,4
n2556,2,6,3,6,18,2,3
n3886,2,3,4,4,8,0,2
g4455,4,8,2,6,11,2,3
g4459,4,6,3,5,11,1,1
n2584,3,9,1,2,17,1,2
n2583,3,12,2,4,12,3,3
n2586,3,9,2,3,10,2,2
g3125,4,4,2,7,39,0,2
n2585,3,8,1,2,20,1,3
n2580,2,5,1,2,14,0,2
n2582,3,6,4,9,4,1,2
g3129,4,8,3,8,32,1,2
n2581,2,7,1,1,13,1,4
n2588,3,7,2,3,8,1,1
n2587,2,2,3,6,7,0,0
n2589,2,7,1,2,21,1,2
g4462,4,8,4,9,8,1,2
g794,4,10,3,6,42,1,5
g3133,4,8,2,6,34,1,3
g3139,4,4,2,6,36,0,2
g790,4,10,2,7,41,1,4
n2573,2,8,3,4,10,2,2
n2572,2,6,1,1,12,1,3
n2575,2,8,1,1,10,2,2
n2574,3,7,1,1,21,1,1
n2571,2,6,2,2,11,2,3
n2570,2,5,4,7,6,0,3
n2577,2,6,1,1,10,2,3
n2576,2,6,1,1,13,1,1
n2579,2,7,2,4,5,1,2
n2578,3,7,1,2,12,1,2
g2130,4,8,8,22,3,1,2
g4793,4,8,5,13,4,1,2
g3462,4,8,6,10,35,1,3
g2138,4,10,5,13,3,1,3
g3466,4,5,3,11,1,0,1
g32429,0,0,0,0,0,0,0
g3470,4,8,2,7,3,1,2
g3476,4,4,3,8,5,0,2
g2145,4,6,5,10,3,0,2
g2112,4,9,4,7,7,1,3
g4771,4,8,4,7,12,1,3
g2116,4,8,4,7,9,1,2
g4776,4,10,7,20,24,1,4
g2122,4,8,3,12,11,1,4
g4785,4,10,5,15,29,1,3
g3451,4,8,3,8,18,2,2
g2126,4,8,2,6,22,1,2
n6403,1,1,3,3,8,0,0
n6402,1,1,3,3,8,0,0
g4754,4,8,3,7,10,1,2
n6401,1,1,3,3,8,0,0
n6400,1,1,3,3,8,0,0
g21727,2,5,0,0,9,1,1
n6409,1,1,3,4,8,0,0
n6408,1,1,3,3,8,0,0
n6407,1,1,3,3,8,0,0
n6406,1,1,3,3,8,0,0
n6405,1,1,3,3,8,0,0
n6404,1,1,3,3,8,0,0
g4760,4,8,3,11,12,1,2
g2102,4,8,2,12,13,1,2
g4765,4,4,2,5,9,0,1
g2108,4,8,2,7,15,1,3
DFF_1012_n1,4,8,1,1,5,1,1
n6425,1,1,2,6,7,0,0
n6424,1,1,2,6,7,0,0
g4732,4,10,4,8,2,1,3
g3401,4,8,2,4,20,1,2
n6423,1,1,2,6,7,0,0
n6422,1,1,2,6,7,0,0
n6421,1,1,2,6,5,0,0
g4737,4,10,4,6,3,1,3
n6420,1,1,2,6,5,0,0
n6429,1,1,2,6,7,0,0
n6428,1,1,2,6,7,0,0
n6427,1,1,2,6,7,0,0
n6426,1,1,2,6,7,0,0
n6414,1,1,3,3,6,0,0
n6413,1,1,3,3,8,0,0
g4743,4,8,2,6,10,1,2
n6412,1,1,3,3,8,0,0
g18101,1,1,0,0,2,0,0
n6411,1,1,3,3,8,0,0
g18100,1,1,0,0,2,0,0
n6410,1,1,3,4,8,0,0
n6419,1,1,2,3,6,0,0
n6418,1,1,3,5,6,0,0
n6417,1,1,3,3,6,0,0
n6416,1,1,3,3,6,0,0
n6415,1,1,3,4,6,0,0
n5115,2,7,1,1,9,1,4
n6447,1,1,2,6,7,0,0
n5116,3,6,2,4,14,1,5
n6446,1,1,2,6,7,0,0
n5113,4,14,1,2,11,3,5
n6445,1,1,2,6,7,0,0
n5114,3,10,1,1,27,2,3
n6444,1,1,2,6,7,0,0
n5111,2,5,1,1,14,0,3
n6443,1,1,2,6,7,0,0
n5112,2,6,1,2,11,1,3
n6442,1,1,2,6,7,0,0
n6441,1,1,2,6,7,0,0
n5110,2,4,3,8,9,0,3
n6440,1,1,2,6,7,0,0
g4717,4,10,4,10,2,1,3
n5119,2,3,2,3,21,0,1
n5117,3,7,1,2,16,2,3
n6449,1,1,2,6,7,0,0
n5118,3,11,1,2,14,2,5
n6448,1,1,2,6,7,0,0
n5104,3,9,2,3,27,1,5
n6436,1,1,2,6,7,0,0
g4722,4,10,4,10,2,1,3
n5105,2,7,1,2,28,0,4
n6435,1,1,2,6,7,0,0
n5102,2,3,3,7,16,1,1
n6434,1,1,2,6,7,0,0
n5103,2,5,1,2,19,1,1
n6433,1,1,2,6,7,0,0
g4727,4,8,4,11,2,1,3
n5100,3,8,1,1,33,1,5
n6432,1,1,2,6,7,0,0
n5101,4,12,1,2,11,2,3
n6431,1,1,2,6,7,0,0
n6430,1,1,2,6,7,0,0
n5109,3,10,1,3,21,2,3
n6439,1,1,2,6,7,0,0
n5106,3,10,1,2,26,2,4
n6438,1,1,2,6,7,0,0
n5107,2,8,1,2,29,2,2
n6437,1,1,2,6,7,0,0
n6461,1,1,2,6,7,0,0
n5130,2,8,2,2,33,2,3
n6460,1,1,2,6,7,0,0
n5137,5,20,1,2,16,5,2
n6469,1,1,2,6,7,0,0
n5138,2,8,2,2,31,1,4
n6468,1,1,2,6,7,0,0
n5135,4,13,1,1,27,3,3
n6467,1,1,2,6,7,0,0
n5136,5,20,1,2,16,5,3
n6466,1,1,2,6,7,0,0
n5133,2,3,1,1,34,0,2
n6465,1,1,2,6,7,0,0
n5134,2,6,1,0,12,0,5
n6464,1,1,2,6,7,0,0
n5131,2,8,2,3,2,2,2
n6463,1,1,2,6,7,0,0
n5132,2,6,1,1,32,1,1
n6462,1,1,2,6,7,0,0
n5139,2,6,1,1,12,1,2
n6450,1,1,2,6,7,0,0
n5126,2,8,1,2,32,1,4
n6458,1,1,2,6,7,0,0
n5127,4,16,1,2,30,4,4
n6457,1,1,2,6,7,0,0
n5124,3,10,1,2,17,2,5
n6456,1,1,2,6,7,0,0
n5125,2,8,2,3,17,2,3
n6455,1,1,2,6,7,0,0
n5122,3,7,1,2,19,1,2
n6454,1,1,2,6,7,0,0
g4704,4,8,3,14,12,1,1
n5123,2,7,1,1,15,1,4
n6453,1,1,3,8,7,0,0
n5120,2,3,4,11,9,0,1
n6452,1,1,2,6,7,0,0
n5121,2,5,3,8,19,1,1
n6451,1,1,2,6,7,0,0
g4709,4,10,3,13,4,1,3
n5128,4,16,1,2,31,4,4
n5129,4,9,1,2,34,1,5
n6459,1,1,2,6,7,0,0
n5151,2,8,1,2,7,1,5
n6483,1,1,2,6,7,0,0
n5152,5,17,1,2,11,4,7
n6482,1,1,2,6,7,0,0
n6481,1,1,2,6,7,0,0
n5150,4,16,2,3,7,4,7
n6480,1,1,2,6,7,0,0
g8277,4,8,2,5,35,1,3
g8279,4,6,2,7,17,1,2
n5159,2,6,1,1,12,1,2
n5157,5,17,1,2,44,4,7
n6489,1,1,2,6,7,0,0
n5158,2,8,2,2,24,1,5
n6488,1,1,2,6,7,0,0
n5155,4,16,2,3,25,4,7
n6487,1,1,2,6,7,0,0
n5156,2,8,1,2,35,1,5
n6486,1,1,2,6,7,0,0
n5153,2,8,2,2,26,1,5
n6485,1,1,2,6,7,0,0
n5154,2,6,1,1,12,1,2
n6484,1,1,2,6,7,0,0
g8283,4,8,3,9,5,2,3
n5140,4,16,2,3,30,4,7
n6472,1,1,2,6,7,0,0
n5141,2,8,1,2,40,1,4
n6471,1,1,2,6,7,0,0
n6470,1,1,2,6,7,0,0
g32454,0,0,0,0,0,0,0
n5148,2,8,2,2,8,1,5
n5149,2,6,1,1,12,1,2
n6479,1,1,2,6,7,0,0
n5146,2,8,1,2,11,1,5
n6478,1,1,2,6,7,0,0
n5147,5,17,1,2,2,4,6
n6477,1,1,2,6,7,0,0
n5144,2,6,1,1,10,1,2
n6476,1,1,2,6,7,0,0
n5145,4,16,2,3,5,4,6
n6475,1,1,2,6,7,0,0
n5142,5,17,1,2,16,4,7
n6474,1,1,2,6,7,0,0
n5143,2,8,2,2,6,1,5
n6473,1,1,2,6,7,0,0
g8291,4,8,2,6,3,1,3
n5173,3,7,2,3,8,1,2
n5174,2,8,1,1,10,0,7
n5171,2,4,1,2,6,0,3
n5172,3,12,1,1,5,3,3
n5170,3,8,1,2,9,1,2
n5179,4,16,1,1,8,4,8
n5177,2,8,1,1,10,1,5
n5178,4,16,1,1,9,3,9
n5175,4,16,2,2,9,4,4
n5176,4,14,1,1,9,3,7
n2900,4,10,1,2,7,1,3
n2902,4,10,1,2,7,1,3
n2901,2,6,2,2,11,1,1
n2908,2,8,1,2,38,2,2
n2907,2,7,4,8,3,1,2
n2909,2,4,1,1,23,0,1
n2904,4,11,1,2,7,1,4
n2903,2,6,2,2,15,1,2
n2906,2,2,4,15,7,0,0
n2905,3,10,2,2,8,2,1
n5162,5,17,1,2,12,4,7
n6494,1,1,2,6,7,0,0
n5163,2,8,1,1,24,2,2
n6493,1,1,2,6,7,0,0
n5160,4,16,2,3,23,4,7
n6492,1,1,2,6,7,0,0
n5161,2,8,1,2,9,1,5
n6491,1,1,2,6,7,0,0
n6490,1,1,2,6,7,0,0
n5168,2,8,2,2,12,2,3
n5169,2,6,1,1,12,1,3
n6499,1,1,2,6,7,0,0
n5166,4,13,1,2,25,2,4
n6498,1,1,2,7,7,0,0
n5167,3,12,1,2,35,3,3
n6497,1,1,2,6,7,0,0
n5164,4,12,2,2,24,2,6
n6496,1,1,2,6,7,0,0
n5165,4,16,1,2,39,4,3
n6495,1,1,2,6,7,0,0
g8358,4,8,5,10,31,1,2
n5074,2,7,1,1,26,1,4
n5075,3,12,3,5,25,3,4
n5072,2,4,1,2,39,0,2
n5073,2,7,3,3,38,1,4
n5070,2,6,1,1,60,1,3
g8353,4,4,4,8,1,1,2
n5071,3,9,1,1,30,2,2
n5078,3,6,2,3,28,1,2
n5079,3,7,1,2,36,1,3
n5076,2,5,1,2,39,0,3
n5077,3,11,1,1,26,2,5
n2801,4,10,1,2,7,1,3
n2800,2,8,6,11,6,0,5
n2803,2,6,2,4,38,1,1
n2802,2,6,2,2,39,1,2
n2809,4,10,1,2,7,1,3
n2808,2,6,2,2,11,1,2
n2805,2,6,2,2,36,1,2
n2804,4,10,1,2,7,1,3
n2807,4,10,1,2,7,1,3
n2806,2,6,3,6,35,1,1
n5063,2,4,3,5,34,0,4
n6395,1,1,3,3,8,0,0
n5064,2,3,1,2,9,0,0
n6394,1,1,3,3,8,0,0
n5061,2,2,1,1,36,0,0
n6393,1,1,3,3,8,0,0
n5062,2,6,1,1,39,1,1
n6392,1,1,3,3,8,0,0
n6391,1,1,3,3,8,0,0
n5060,3,12,4,5,40,3,4
n6390,1,1,3,3,8,0,0
n5069,5,17,1,1,49,2,7
g25219,4,8,5,7,8,1,2
n5067,2,8,5,10,33,2,3
n6399,1,1,3,3,8,0,0
n5068,4,11,1,2,44,1,3
n6398,1,1,3,3,8,0,0
n5065,3,5,1,2,54,0,3
n6397,1,1,3,3,8,0,0
n5066,2,8,3,4,59,2,2
n6396,1,1,3,3,8,0,0
n5096,2,6,1,1,12,1,2
n5097,2,4,1,1,9,0,1
n5094,2,8,2,6,28,2,3
n5095,3,9,1,1,25,2,2
n5092,5,17,1,1,44,2,7
n5093,2,6,1,1,9,1,2
n5090,2,8,3,4,8,2,2
n5091,4,11,1,2,39,1,3
n5098,2,6,1,1,33,0,4
n5099,3,7,1,1,11,1,1
n2823,2,8,2,7,47,0,5
n2822,5,15,4,15,5,3,4
n2825,4,10,1,2,28,1,3
n2824,2,8,6,11,6,0,4
n2821,3,11,1,1,6,1,4
g807,4,10,4,8,43,1,5
n2820,3,12,1,1,11,3,3
n2827,2,6,2,4,18,1,1
n2826,2,6,2,2,19,1,2
n2829,2,6,2,2,16,1,2
n2828,4,10,1,2,28,1,3
g13259,4,8,9,31,35,2,2
n5085,2,2,1,1,32,0,0
n5086,2,6,1,1,35,1,1
n5083,3,11,1,1,31,2,5
n5084,3,12,4,5,30,3,4
n5081,4,10,1,2,44,2,2
g8342,4,8,2,5,30,1,2
n5082,2,5,1,1,35,1,1
g8344,4,6,3,13,17,1,3
n5080,5,10,1,2,35,1,4
n5089,3,5,1,2,3,0,3
n5087,2,3,3,5,30,0,2
n5088,2,3,1,2,9,0,0
n2812,3,9,2,2,8,2,2
n2811,4,11,1,2,7,1,4
n2814,2,7,4,4,3,1,2
n2813,3,10,1,2,13,2,2
n2810,2,6,2,2,36,1,2
g9682,4,6,1,3,24,1,2
n2819,2,6,1,1,12,0,4
g9680,4,8,2,4,8,1,3
n2816,3,11,6,6,27,1,5
n2815,2,4,1,1,28,0,1
n2818,2,3,1,1,7,0,0
n2817,2,2,4,7,8,0,0
n1514,1,2,4,8,24,0,2
n2845,5,15,4,15,5,3,4
n1513,1,2,3,3,14,0,1
n2844,3,11,1,1,29,1,4
n1516,1,3,2,6,31,0,1
n2847,2,8,6,11,6,0,4
n2846,2,8,2,7,14,0,5
n1510,1,2,3,3,12,0,2
n2841,2,3,1,1,7,0,0
n2840,2,2,4,7,8,0,0
n2843,3,12,1,1,11,3,3
n1511,1,2,4,4,24,0,2
n2842,2,6,1,1,12,0,4
g827,4,10,4,9,35,1,3
g14518,4,8,5,12,31,2,3
n2849,2,6,2,2,15,1,2
n2848,4,10,1,2,7,1,3
g822,4,8,2,7,14,1,2
n1519,1,2,1,2,12,0,2
n1503,1,2,1,1,30,0,1
n2834,2,6,2,2,16,1,2
n1502,1,2,4,5,33,0,0
n2833,4,10,1,2,28,1,3
n2836,3,9,2,2,8,2,2
n1504,1,2,1,2,29,0,2
n2835,4,11,1,2,28,1,4
n2830,2,6,3,6,15,1,1
n2832,2,6,2,2,11,1,2
g27831,3,10,2,4,33,2,3
n2831,4,10,1,2,28,1,3
g817,4,8,6,11,10,1,2
n2838,2,4,1,2,7,0,1
g812,4,8,4,16,13,1,3
n2837,3,10,1,2,46,2,2
n1509,1,2,3,3,22,0,2
n2839,3,11,6,6,6,1,5
n2861,2,4,1,1,7,0,1
n2860,3,10,1,2,13,2,2
n2867,3,11,1,1,29,1,4
n1535,1,2,1,1,27,0,1
n2866,3,12,1,1,11,3,3
n1538,1,4,3,6,20,0,2
n2869,2,8,2,7,44,0,5
n2868,5,15,4,15,5,3,4
n1532,1,3,2,3,13,0,3
n2863,2,2,4,7,8,0,0
n2862,3,11,6,6,6,1,5
n1534,1,2,1,2,26,0,2
n2865,2,6,1,1,12,0,4
n2864,2,3,1,1,7,0,0
g847,4,8,7,16,21,1,4
n1539,1,4,2,4,18,0,3
g843,4,7,5,14,11,1,1
n2850,2,6,2,4,14,1,1
n2856,4,10,1,2,7,1,3
n2855,2,6,2,2,11,1,2
n1527,1,2,1,2,3,0,2
n2858,4,11,1,2,7,1,4
n2857,2,6,2,2,12,1,2
n2852,2,6,2,2,12,1,2
n2851,4,10,1,2,7,1,3
n1523,1,2,1,1,9,0,1
n2854,4,10,1,2,7,1,3
n1522,1,2,1,2,8,0,2
n2853,2,6,3,6,11,1,1
g837,4,8,5,11,12,1,3
n2859,3,9,2,2,8,2,2
g832,4,8,6,11,12,1,3
g862,4,8,2,7,10,1,2
n2881,4,11,1,2,7,1,4
n2880,2,6,2,2,27,1,2
n1552,1,2,1,2,24,0,1
n2883,3,10,1,2,43,2,2
n2882,3,9,2,2,8,2,2
n1558,1,3,4,8,26,0,3
n2889,2,6,1,1,12,0,4
n1557,1,2,1,2,8,0,0
n2888,2,2,1,1,9,0,0
n1559,1,2,4,5,4,0,0
n1554,1,2,2,3,33,0,0
n2885,2,4,1,1,7,0,1
n2884,3,4,2,8,3,0,1
n1556,1,2,1,2,33,0,0
n2887,2,3,4,7,8,0,0
n1555,1,3,1,2,30,0,2
n2886,3,12,6,6,6,1,5
n2870,2,8,6,11,6,0,5
n2872,2,6,2,2,30,1,2
n1540,1,4,3,4,6,0,4
n2871,4,10,1,2,7,1,3
g9617,4,2,2,5,8,0,1
g9615,4,8,1,1,36,1,3
n2878,2,6,2,2,11,1,2
n1546,1,2,3,3,5,0,1
n2877,4,10,1,2,7,1,3
n1549,1,2,1,1,37,0,0
n1548,1,3,3,3,36,0,1
n2879,4,10,1,2,7,1,3
n2874,4,10,1,2,7,1,3
n2873,2,6,2,4,29,1,1
n2876,2,6,3,6,26,1,1
n1544,1,2,2,2,15,0,1
n2875,2,6,2,2,27,1,2
g854,4,6,3,7,19,1,0
g2193,4,8,4,8,12,1,2
g2197,4,9,6,16,10,1,3
n1572,1,3,3,3,56,0,1
n1571,1,2,2,3,35,0,1
n1574,1,2,3,4,35,0,0
n1573,1,2,1,2,34,0,2
n1570,1,4,2,2,37,0,1
n1576,1,2,3,3,37,0,2
n1578,1,2,4,5,39,0,2
n1577,1,2,3,3,12,0,2
g872,4,8,4,9,29,2,4
n1561,1,2,4,5,30,0,0
n2892,5,17,3,9,5,3,5
n1560,1,3,4,10,31,0,1
n2891,3,12,1,1,24,1,4
n1563,1,2,4,5,12,0,0
n2894,4,10,1,2,7,1,3
n1562,1,3,4,10,13,0,1
n2893,3,5,2,7,4,0,3
n2890,3,12,1,1,11,3,2
n2899,2,5,3,6,14,1,1
n1565,1,2,3,7,20,0,1
n2896,2,5,2,4,17,1,1
n1564,1,3,4,10,13,0,1
n2895,2,6,2,2,18,1,2
n2898,2,6,2,2,15,1,1
n1566,1,2,4,5,6,0,0
n2897,4,10,1,2,7,1,3
g2173,4,8,3,8,10,1,2
g14597,4,8,3,15,4,2,3
n1594,1,2,4,5,24,0,0
n1590,1,3,4,10,13,0,1
n1591,1,4,1,0,13,0,0
n1599,1,3,3,6,34,0,2
g2181,4,8,3,10,10,1,2
g896,4,6,4,6,12,1,3
g2185,4,9,5,12,12,1,4
g890,4,8,3,9,11,1,2
n1583,1,3,3,3,31,0,1
g13272,4,8,10,32,40,2,3
n1582,1,3,3,3,5,0,1
n1581,1,2,4,8,39,0,2
g25259,0,0,0,0,0,0,0
n1589,1,2,4,5,29,0,0
g3480,4,8,3,8,27,1,2
g2153,4,7,6,13,10,1,2
g3484,4,8,3,7,29,1,2
g3490,4,4,3,10,31,0,2
g3494,4,9,3,10,16,1,3
g2161,4,8,3,9,11,1,2
g3498,4,8,3,7,33,1,2
g2165,4,10,5,9,10,1,3
g2169,4,8,3,4,10,1,2
g2012,4,8,3,8,5,1,2
g4674,4,6,4,11,8,1,2
g3343,4,8,4,7,35,1,2
g33874,3,11,0,0,4,2,2
g20557,4,10,3,7,37,1,4
g2016,4,8,4,12,10,1,2
g3347,4,7,6,9,11,1,2
g4681,4,6,7,15,8,1,3
g2024,4,8,2,4,7,1,2
g3352,4,10,6,18,12,1,3
g21899,4,8,1,5,5,1,4
g2028,4,9,5,11,12,1,3
g4688,4,6,4,12,18,1,2
g21897,4,8,1,3,12,1,4
g21898,4,8,1,5,2,1,1
g21891,4,10,1,3,3,1,6
g21892,4,10,1,4,7,2,2
DFF_1381_n1,4,6,1,0,9,1,2
g21895,4,14,2,6,9,2,5
g21896,4,8,1,4,9,1,2
g21893,2,5,3,10,5,1,1
g21894,4,12,2,7,6,2,4
g33894,3,10,0,0,26,3,3
g4659,4,10,7,21,9,1,4
DFF_348_n1,4,8,1,4,16,1,2
g4664,4,8,5,9,11,1,1
g3333,4,10,4,9,12,1,3
g5990,4,4,4,13,10,0,1
g2004,4,8,3,6,3,1,2
g2008,4,6,4,7,1,0,2
g3338,4,8,7,9,33,1,3
g4669,4,10,3,8,9,1,5
g5961,4,10,4,8,10,1,4
g4633,4,8,5,13,19,1,2
g4639,4,6,5,10,9,1,2
g4646,4,8,4,17,10,1,5
g4643,4,8,2,7,21,1,2
test_si1,0,0,2,7,0,0,0
test_si2,0,0,2,5,0,0,0
g5945,4,10,4,7,10,1,3
n6304,1,1,3,6,8,0,0
n6303,1,1,3,5,8,0,0
n6302,1,1,3,5,8,0,0
n6301,1,1,3,5,8,0,0
g5941,4,10,5,7,10,1,4
n6300,1,1,3,6,8,0,0
g4616,4,10,3,9,19,1,5
n6309,1,1,3,6,8,0,0
g5949,4,6,5,9,1,0,3
n6308,1,1,3,6,8,0,0
n6307,1,1,3,6,8,0,0
n6306,1,1,3,4,8,0,0
n6305,1,1,3,4,8,0,0
test_si5,0,0,1,5,0,0,0
test_si6,0,0,1,5,0,0,0
test_si3,0,0,2,5,0,0,0
test_si4,0,0,1,5,0,0,0
test_si9,0,0,2,5,0,0,0
test_si7,0,0,2,3,0,0,0
test_si8,0,0,2,8,0,0,0
g5957,4,10,5,9,10,1,4
g5953,4,10,4,5,10,1,4
n6326,1,1,3,6,8,0,0
n6325,1,1,3,5,8,0,0
g5925,4,6,5,9,1,0,3
n6324,1,1,3,5,8,0,0
n6323,1,1,3,6,8,0,0
n6322,1,1,3,6,8,0,0
n6321,1,1,3,5,8,0,0
g5921,4,10,4,6,10,1,4
n6320,1,1,3,5,8,0,0
n6329,1,1,3,6,8,0,0
g5929,4,10,5,8,10,1,4
n6328,1,1,3,6,8,0,0
n6327,1,1,3,6,8,0,0
DFF_1092_n1,4,8,1,4,10,1,2
n6315,1,1,3,6,8,0,0
g4601,4,6,5,9,18,0,2
n6314,1,1,3,6,8,0,0
n6313,1,1,3,6,8,0,0
g5937,4,10,4,4,10,1,4
n6312,1,1,3,6,8,0,0
n6311,1,1,3,6,8,0,0
n6310,1,1,3,6,8,0,0
g5933,4,10,5,7,10,1,4
g4608,4,8,5,11,20,1,2
n6319,1,1,3,6,8,0,0
n6318,1,1,3,6,8,0,0
n6317,1,1,3,6,8,0,0
n6316,1,1,3,6,8,0,0
n6340,1,1,3,3,8,0,0
g8178,4,6,1,3,4,2,1
g5901,4,6,4,8,1,0,3
n5016,2,8,3,5,34,2,2
n6348,1,1,3,5,8,0,0
n5017,2,3,1,2,35,1,2
n6347,1,1,3,5,8,0,0
n5014,2,6,2,3,35,2,3
n6346,1,1,3,4,8,0,0
n5015,2,3,1,2,36,1,2
n6345,1,1,3,3,8,0,0
n5012,3,10,1,1,42,2,4
n6344,1,1,3,4,8,0,0
n5013,2,8,1,1,41,2,3
n6343,1,1,3,6,8,0,0
n5010,3,10,1,1,13,2,4
n6342,1,1,3,5,8,0,0
n5011,2,8,1,1,12,2,3
n6341,1,1,3,4,8,0,0
g5909,4,10,5,15,14,1,3
g5905,4,10,4,8,8,1,3
n5018,2,5,1,1,34,1,1
n5019,2,5,1,2,29,1,1
n6349,1,1,3,6,8,0,0
g14738,4,8,6,21,31,2,2
n5005,3,10,1,2,20,2,4
n6337,1,1,3,4,8,0,0
g5913,4,10,5,8,10,1,3
n6336,1,1,3,4,8,0,0
n5003,4,10,1,2,15,2,2
n6335,1,1,3,6,8,0,0
n5004,2,5,1,2,21,1,1
n6334,1,1,3,6,8,0,0
n6333,1,1,3,6,8,0,0
n5002,3,7,1,2,14,1,2
n6332,1,1,3,6,8,0,0
n6331,1,1,3,6,8,0,0
n5000,3,10,1,2,4,2,4
n6330,1,1,3,6,8,0,0
n5009,2,5,1,2,33,1,1
n5007,3,7,1,2,5,1,1
n6339,1,1,3,5,8,0,0
n5008,4,10,1,2,6,2,1
n6338,1,1,3,6,8,0,0
g14749,4,8,3,11,35,2,2
n5030,3,7,1,2,14,1,2
n6362,1,1,3,3,8,0,0
n5031,4,10,1,2,15,2,2
n6361,1,1,3,5,8,0,0
n6360,1,1,3,4,8,0,0
n5038,3,10,1,2,20,2,4
n6369,1,1,3,4,8,0,0
n5036,4,10,1,2,15,2,1
n6368,1,1,3,3,8,0,0
n5037,2,5,1,2,4,1,1
n6367,1,1,3,3,8,0,0
n6366,1,1,3,3,8,0,0
n5035,3,7,1,2,14,1,2
n6365,1,1,3,3,8,0,0
n5032,2,5,1,2,29,1,1
n6364,1,1,3,5,8,0,0
n5033,3,10,1,2,20,2,3
n6363,1,1,3,3,8,0,0
n6351,1,1,3,6,8,0,0
n5020,3,12,1,2,27,3,3
n6350,1,1,3,5,8,0,0
g9497,4,6,2,6,39,1,2
n5027,2,5,2,5,6,1,2
n6359,1,1,3,3,8,0,0
n5028,3,9,1,2,14,2,3
n6358,1,1,3,3,8,0,0
n5025,2,6,1,2,8,1,3
n6357,1,1,3,5,8,0,0
n5026,2,6,1,2,13,1,3
n6356,1,1,3,5,8,0,0
n5023,4,12,1,1,18,2,4
n6355,1,1,3,3,8,0,0
n5024,2,5,1,1,8,1,1
n6354,1,1,3,4,8,0,0
n5021,2,5,2,3,9,1,1
n6353,1,1,3,5,8,0,0
n5022,5,17,1,2,32,4,4
n6352,1,1,3,4,8,0,0
n5029,2,8,1,2,9,2,1
n5052,4,11,1,2,33,2,2
n6384,1,1,3,3,8,0,0
n5053,2,2,2,2,36,0,1
n6383,1,1,3,3,8,0,0
n5050,2,5,1,2,59,0,3
