Netlist,LOFi1,LOFi2,LOFo1,LOFo2,PI,inFF1,inFF2
n2810,4,9,1,2,10,1,2
n2819,4,9,1,2,10,1,2
n2816,4,9,1,2,10,1,2
n2815,3,8,2,3,14,1,4
n2818,3,8,2,3,14,1,4
n2817,3,12,1,2,13,3,5
WX9819,2,5,2,2,69,1,1
WX9811,2,5,2,4,72,1,1
WX9812,4,6,3,5,73,2,3
WX9813,2,5,2,4,72,1,1
WX9814,4,6,3,5,73,2,3
WX9815,2,5,2,4,67,1,1
WX9816,4,6,3,5,68,2,3
WX9817,2,5,2,4,2,1,0
WX9818,4,6,3,3,3,2,3
n2845,3,8,2,3,14,1,4
n2844,3,12,1,2,13,3,5
n2847,3,12,1,2,13,3,5
n2846,4,9,1,2,10,1,2
n2841,3,12,1,2,13,3,5
n2840,4,9,1,2,10,1,2
n2843,4,9,1,2,10,1,2
WX9821,2,5,2,3,70,1,1
n2842,3,8,2,3,3,1,4
n2849,4,9,1,2,10,1,2
n2848,3,8,2,3,5,1,4
WX9808,4,6,3,5,73,2,3
WX9809,2,5,2,4,72,1,1
WX9800,4,6,3,5,73,2,3
WX9801,2,5,2,4,72,1,1
WX9802,4,6,3,5,73,2,3
WX9803,2,5,2,4,72,1,1
WX9804,4,6,3,5,73,2,3
WX9805,2,5,2,4,72,1,1
WX9806,4,6,3,5,73,2,3
WX9807,2,5,2,4,72,1,1
n2834,4,9,1,2,10,1,2
n2833,3,8,2,3,14,1,4
n2836,3,8,2,3,14,1,4
n2835,3,12,1,2,13,3,5
n2830,3,8,2,3,14,1,4
n2832,3,12,1,2,13,3,5
WX9810,4,6,3,5,73,2,3
DFF_1524_n1,4,2,1,1,20,0,0
n2831,4,9,1,2,10,1,1
n2838,3,12,1,2,13,3,5
n2837,4,9,1,2,10,1,2
n2839,3,8,2,3,14,1,4
n2861,2,8,1,2,39,2,3
n2860,2,8,1,2,42,2,3
n2867,2,8,1,2,21,2,3
n2866,2,8,1,2,24,2,2
n2869,2,8,1,2,15,2,3
n2868,2,8,1,2,18,2,3
n2863,2,8,1,2,33,2,3
n2862,2,8,1,2,36,2,3
n2865,2,8,1,2,27,2,3
n2864,2,8,1,2,30,2,3
DFF_1512_n1,4,6,1,1,20,1,1
n2850,3,12,1,2,13,3,5
n2856,3,12,1,2,13,3,5
n2855,3,8,2,3,7,1,4
n2858,2,8,1,2,48,2,3
n2857,2,8,1,2,51,2,3
n2852,4,9,1,2,10,1,2
n2851,3,8,2,3,14,1,4
n2854,4,9,1,2,7,1,2
n2853,3,12,1,2,13,3,5
n2859,2,8,1,2,45,2,2
n2881,2,8,1,2,15,2,3
n2880,2,8,1,2,18,2,3
n2883,2,8,1,2,9,2,2
n2882,2,8,1,2,12,2,3
n2889,3,10,2,2,74,2,5
n2888,2,8,1,2,73,2,3
n2885,2,8,1,2,82,2,3
n2884,3,12,1,2,78,3,4
n2887,2,8,1,2,76,2,3
n2886,2,8,1,2,79,2,3
n2870,2,8,1,2,12,2,3
n2872,3,12,1,2,13,3,4
n2871,2,8,1,2,9,2,3
n2878,2,8,1,2,24,2,3
n2877,3,12,1,2,78,3,4
n2879,2,8,1,2,21,2,3
n2874,2,8,1,2,15,2,3
n2873,2,8,1,2,18,2,3
n2876,2,8,1,2,9,2,2
n2875,2,8,1,2,12,2,3
DFF_1721_n1,4,6,1,1,35,1,1
DFF_739_n1,4,6,1,1,84,1,1
n2892,3,10,2,2,79,2,5
n2893,4,9,1,1,10,1,3
n2890,4,9,1,1,10,1,3
n2899,4,9,1,1,10,1,3
n2896,4,9,1,1,10,1,3
n2895,3,10,2,2,79,2,5
n2898,3,10,2,2,79,2,5
DFF_1708_n1,4,6,1,1,11,1,1
WX7283,2,5,1,3,71,1,2
WX7282,4,6,3,5,5,2,3
WX7281,2,5,1,3,4,1,2
WX7280,4,6,3,5,70,2,3
WX7289,2,5,1,3,73,1,2
WX7287,2,5,1,2,73,1,2
WX7286,4,6,3,4,73,2,3
WX7285,2,5,1,3,72,1,1
WX7284,4,6,3,5,72,2,3
DFF_1506_n1,4,6,1,1,84,1,1
WX7272,4,6,3,5,75,2,3
WX7271,2,5,1,3,74,1,2
WX7270,4,6,3,5,75,2,3
WX7279,2,5,1,3,69,1,2
WX7278,4,6,3,5,75,2,3
WX7277,2,5,1,3,74,1,2
WX7276,4,6,3,5,75,2,3
WX7275,2,5,1,3,74,1,2
WX7274,4,6,3,5,75,2,3
WX7273,2,5,1,3,74,1,2
WX7259,2,5,1,3,9,1,1
WX7261,2,5,1,3,9,1,1
WX8592,2,5,1,3,74,1,2
WX7260,4,6,3,5,10,2,3
WX8591,4,6,3,5,75,2,3
WX8590,2,5,1,3,74,1,2
WX7269,2,5,1,3,74,1,2
WX7268,4,6,3,5,10,2,3
WX8599,4,6,3,5,5,2,3
WX7267,2,5,1,3,9,1,1
WX8598,2,5,1,3,4,1,2
WX7266,4,6,3,5,10,2,3
WX8597,4,6,3,5,12,2,3
WX7265,2,5,1,3,9,1,1
WX8596,2,5,1,3,11,1,2
WX7264,4,6,3,5,10,2,3
WX8595,4,6,3,5,12,2,3
WX7263,2,5,1,3,9,1,1
WX8594,2,5,1,3,11,1,2
WX7262,4,6,3,5,10,2,3
WX8593,4,6,3,5,75,2,3
WX7249,2,5,1,3,9,1,1
WX7248,4,6,3,5,10,2,3
WX8579,4,6,3,5,75,2,3
WX7250,4,6,3,5,10,2,3
WX8581,4,6,3,5,75,2,3
WX8580,2,5,1,3,74,1,2
WX7258,4,6,3,5,10,2,2
WX8589,4,6,3,5,75,2,3
WX7257,2,5,1,3,9,1,1
WX8588,2,5,1,3,74,1,2
WX7256,4,2,3,5,1,1,1
WX8587,4,6,3,5,75,2,3
WX7255,2,5,1,3,9,1,1
WX8586,2,5,1,3,74,1,2
WX8585,4,6,3,5,75,2,3
WX7253,2,5,1,2,9,1,1
WX8584,2,5,1,3,74,1,2
WX7252,4,6,3,4,3,2,3
WX8583,4,6,3,5,75,2,3
WX7251,2,5,1,3,2,1,0
WX8582,2,5,1,3,74,1,2
DFF_361_n1,4,6,1,1,23,1,0
test_si1,0,0,1,4,0,0,0
test_si2,0,0,1,3,0,0,0
DFF_1518_n1,4,6,1,1,17,1,1
test_si5,0,0,1,3,0,0,0
test_si6,0,0,1,3,0,0,0
test_si3,0,0,2,4,0,0,0
test_si4,0,0,2,4,0,0,0
test_si9,0,0,1,3,0,0,0
test_si7,0,0,1,3,0,0,0
test_si8,0,0,1,3,0,0,0
WX7294,4,6,3,5,70,2,3
WX7293,2,5,1,3,69,1,2
WX7292,4,6,3,5,72,2,2
WX7291,2,5,1,3,71,1,2
WX7290,4,2,3,5,1,1,1
WX7299,2,5,1,3,63,1,2
WX7298,4,6,3,5,66,2,3
WX7297,2,5,1,3,65,1,2
WX7296,4,6,3,5,68,2,3
WX7295,2,5,1,3,67,1,2
WX8529,4,6,2,4,73,2,3
WX8528,2,5,2,3,72,1,1
WX8527,4,6,3,4,73,2,3
WX8526,2,5,2,4,72,1,1
WX8525,4,6,3,5,73,2,3
WX8524,2,5,2,4,72,1,1
WX9855,2,5,1,3,74,1,2
WX9856,4,2,3,5,1,1,1
WX9857,2,5,1,3,74,1,2
WX9858,4,6,3,5,75,2,2
WX9859,2,5,1,3,74,1,2
WX9860,4,6,3,5,75,2,3
WX9861,2,5,1,3,74,1,2
WX9862,4,6,3,5,75,2,3
WX9863,2,5,1,3,74,1,2
WX9864,4,6,3,5,75,2,3
WX9865,2,5,1,3,74,1,2
WX7203,2,5,1,4,7,1,1
WX8534,2,5,1,3,2,1,0
WX7202,4,6,3,6,8,1,2
WX8533,4,6,3,5,10,2,3
WX7201,2,5,1,3,7,1,1
WX8532,2,5,1,3,9,1,1
WX7200,4,6,3,5,8,1,2
WX8531,4,6,3,5,10,2,3
WX8530,2,5,1,3,9,1,1
WX8519,4,6,3,5,73,2,3
WX8518,2,5,2,4,72,1,1
WX8517,4,6,3,5,73,2,3
WX8516,2,5,2,4,72,1,1
WX8515,4,6,3,5,73,2,3
WX8514,2,5,2,4,72,1,1
WX8513,4,6,3,5,73,2,3
WX9844,4,6,3,5,10,2,3
WX9845,2,5,1,3,9,1,1
WX9846,4,6,3,5,10,2,3
WX9847,2,5,1,3,9,1,1
WX9848,4,6,3,5,10,2,3
WX9849,2,5,1,3,9,1,1
CRC_OUT_1_7,4,6,3,5,17,1,1
CRC_OUT_1_6,4,6,3,5,14,1,1
CRC_OUT_1_9,4,6,3,5,23,1,1
CRC_OUT_1_8,4,6,3,5,20,1,1
WX9850,4,6,3,5,10,2,3
CRC_OUT_1_3,4,6,3,5,21,1,1
WX9851,2,5,1,3,2,1,0
CRC_OUT_1_2,4,6,3,5,18,1,1
WX9852,4,6,3,4,3,2,3
CRC_OUT_1_5,4,6,3,5,11,1,1
WX9853,2,5,1,2,9,1,1
CRC_OUT_1_4,4,6,3,5,8,1,1
WX8523,4,6,3,5,73,2,3
WX8522,2,5,2,4,72,1,1
CRC_OUT_1_1,4,6,3,5,15,1,1
WX8521,4,6,3,5,73,2,3
CRC_OUT_1_0,4,6,3,5,12,1,2
WX8520,2,5,2,4,72,1,1
WX8509,4,6,3,5,73,2,3
WX8508,2,5,2,4,72,1,1
WX8507,4,6,3,5,72,2,2
WX8506,2,5,2,4,71,1,1
WX8505,4,2,3,5,71,1,1
WX8504,2,5,2,4,70,1,1
WX8502,2,5,2,2,69,1,1
WX9833,2,5,1,3,9,1,1
WX9834,4,6,3,5,10,2,3
WX9835,2,5,1,3,9,1,1
WX9836,4,6,3,5,10,2,3
WX9837,2,5,1,3,9,1,1
WX9838,4,6,3,5,10,2,3
WX9839,2,5,1,3,9,1,1
WX9840,4,6,3,5,10,2,3
WX9841,2,5,1,3,9,1,1
WX9842,4,6,3,5,10,2,3
WX9843,2,5,1,3,9,1,1
WX8512,2,5,2,4,72,1,1
WX8511,4,6,3,5,73,2,3
WX8510,2,5,2,4,72,1,1
WX9822,4,2,2,4,71,1,1
WX9823,2,5,1,3,9,1,1
WX9824,4,6,3,5,10,2,2
WX9825,2,5,1,3,9,1,1
WX9826,4,6,3,5,10,2,3
WX9827,2,5,1,3,9,1,1
WX9828,4,6,3,5,10,2,3
WX9829,2,5,1,3,9,1,1
WX9830,4,6,3,5,10,2,3
WX9831,2,5,1,3,9,1,1
WX9832,4,6,3,5,10,2,3
WX8501,4,6,3,3,3,2,3
WX8500,2,5,2,4,2,1,0
WX7239,2,5,1,3,9,1,1
WX7238,4,6,3,5,10,2,3
WX8569,4,6,3,4,73,2,3
WX7237,2,5,1,3,9,1,1
WX8568,2,5,1,3,72,1,1
WX9899,2,5,1,3,11,1,2
WX8570,2,5,1,2,73,1,2
WX7247,2,5,1,3,9,1,1
WX8578,2,5,1,3,74,1,2
WX7246,4,6,3,5,10,2,3
WX8577,4,6,3,5,75,2,3
WX7245,2,5,1,3,9,1,1
WX8576,2,5,1,3,74,1,2
WX7244,4,6,3,5,10,2,3
WX8575,4,6,3,5,75,2,2
WX7243,2,5,1,3,9,1,1
WX8574,2,5,1,3,74,1,2
WX7242,4,6,3,5,10,2,3
WX8573,4,2,3,5,1,1,1
WX7241,2,5,1,3,9,1,1
WX8572,2,5,1,3,74,1,2
WX7240,4,6,3,5,10,2,3
WX7229,2,5,2,4,67,1,1
WX7228,4,6,3,5,70,2,3
WX8559,4,6,3,5,10,2,3
WX7227,2,5,3,5,69,1,1
WX8558,2,5,1,3,9,1,1
WX7226,4,6,3,5,72,2,3
WX8557,4,6,3,5,10,2,3
WX9889,2,5,1,3,11,1,2
WX9891,2,5,1,3,11,1,2
WX9892,4,6,3,5,12,2,2
WX9893,2,5,1,3,11,1,2
WX9894,4,6,3,5,12,2,3
WX9895,2,5,1,3,11,1,2
WX9896,4,6,3,5,12,2,3
WX9897,2,5,1,3,11,1,2
WX9898,4,6,3,5,12,2,3
WX7236,4,6,2,4,62,2,3
WX8567,4,6,3,5,72,2,3
WX7235,2,5,2,3,61,1,1
WX8566,2,5,1,3,71,1,2
WX7234,4,6,3,4,64,2,3
WX8565,4,6,3,5,5,2,3
WX7233,2,5,2,4,63,1,1
WX8564,2,5,1,3,4,1,2
WX7232,4,6,3,5,66,2,3
WX8563,4,6,3,5,70,2,3
WX7231,2,5,2,4,65,1,1
WX8562,2,5,1,3,69,1,2
WX7230,4,6,3,5,68,2,3
WX8561,4,6,3,5,10,2,3
WX8560,2,5,1,3,9,1,1
WX9890,4,2,3,5,1,1,1
WX7219,2,5,2,2,69,1,1
WX7218,4,6,3,3,3,2,3
WX8549,4,6,3,5,10,2,3
WX7217,2,5,2,4,2,1,0
WX8548,2,5,1,3,9,1,1
WX7216,4,6,3,5,68,2,3
WX8547,4,6,3,5,10,2,3
WX7215,2,5,2,4,67,1,1
WX8546,2,5,1,3,9,1,1
WX9877,2,5,1,3,74,1,2
WX9878,4,6,3,5,75,2,3
WX9879,2,5,1,3,69,1,2
WX9880,4,6,3,5,70,2,3
WX9881,2,5,1,3,4,1,2
WX9882,4,6,3,5,5,2,3
WX9883,2,5,1,3,71,1,2
WX9884,4,6,3,5,72,2,3
WX9885,2,5,1,3,72,1,1
WX9886,4,6,3,4,73,2,3
WX9887,2,5,1,2,11,1,2
WX7225,2,5,2,4,71,1,1
WX8556,2,5,1,3,9,1,1
WX7224,4,6,3,5,72,2,2
WX8555,4,6,3,5,10,2,3
WX7223,2,5,2,4,71,1,1
WX8554,2,5,1,3,9,1,1
WX7222,4,2,3,5,71,1,1
WX8553,4,6,3,5,10,2,3
WX7221,2,5,2,4,70,1,1
WX8552,2,5,1,3,9,1,1
WX8551,4,6,3,5,10,2,3
WX8550,2,5,1,3,9,1,1
WX7209,2,5,2,4,72,1,1
WX7208,4,6,3,5,73,2,3
WX8539,4,2,3,5,1,1,1
WX7207,2,5,2,4,72,1,1
WX8538,2,5,1,3,9,1,1
WX7206,4,6,3,5,73,2,2
WX7205,2,5,2,4,72,1,1
WX8536,2,5,1,2,9,1,1
WX7204,4,6,4,6,8,1,2
WX8535,4,6,3,4,3,2,3
WX9866,4,6,3,5,75,2,3
WX9867,2,5,1,3,74,1,2
WX9868,4,6,3,5,75,2,3
WX9869,2,5,1,3,74,1,2
WX9870,4,6,3,5,75,2,3
WX9871,2,5,1,3,74,1,2
WX9872,4,6,3,5,75,2,3
WX9873,2,5,1,3,74,1,2
WX9874,4,6,3,5,75,2,3
WX9875,2,5,1,3,74,1,2
WX9876,4,6,3,5,75,2,3
WX7214,4,6,3,5,73,2,3
WX8545,4,6,3,5,10,2,3
WX7213,2,5,2,4,72,1,1
WX8544,2,5,1,3,9,1,1
WX7212,4,6,3,5,73,2,3
WX8543,4,6,3,5,10,2,3
WX7211,2,5,2,4,72,1,1
WX8542,2,5,1,3,9,1,1
WX7210,4,6,3,5,73,2,3
WX8541,4,6,3,5,10,2,2
WX8540,2,5,1,3,9,1,1
Tj_OUT1234,4,8,1,1,13,0,5
DFF_560_n1,4,6,1,1,8,1,1
DFF_1145_n1,4,6,1,1,35,1,1
DFF_572_n1,4,2,1,1,44,0,0
test_si96,0,0,1,3,0,0,0
test_si97,0,0,1,3,0,0,0
test_si98,0,0,1,3,0,0,0
test_si99,0,0,1,3,0,0,0
DFF_559_n1,4,6,1,1,20,1,1
n2702,3,8,2,3,14,1,4
n2701,3,12,1,2,4,3,4
n2704,3,12,1,2,13,3,5
n2703,4,9,1,2,10,1,2
n2700,4,9,1,2,10,1,2
n2709,4,9,1,2,10,1,2
n2706,4,9,1,2,10,1,2
n2705,3,8,2,3,14,1,4
n2708,3,8,2,3,14,1,4
n2707,3,12,1,2,6,3,4
WX8608,2,5,1,3,11,1,2
WX8607,4,2,3,5,1,1,1
WX8606,2,5,1,3,11,1,2
WX8604,2,5,1,2,11,1,2
WX8603,4,6,3,4,3,2,3
WX8602,2,5,1,3,2,1,1
WX8601,4,6,3,5,12,2,3
test_si63,0,0,1,3,0,0,0
WX9932,4,6,3,5,77,2,3
test_si64,0,0,1,3,0,0,0
WX9933,2,5,1,3,76,1,2
DFF_1121_n1,4,6,1,1,72,1,1
test_si65,0,0,1,3,0,0,0
WX9934,4,6,3,5,77,2,3
test_si66,0,0,2,4,0,0,0
WX9935,2,5,1,3,76,1,2
test_si67,0,0,2,4,0,0,0
WX9936,4,6,3,5,77,2,3
test_si68,0,0,2,3,0,0,0
WX9937,2,5,1,3,76,1,2
test_si69,0,0,2,4,0,0,0
WX9938,4,6,3,5,77,2,3
WX8609,4,6,3,5,12,2,2
WX9939,2,5,1,3,76,1,2
n2724,4,9,1,2,10,1,2
n2723,3,8,2,3,14,1,4
n2726,4,9,1,2,7,1,2
n2725,3,12,1,2,13,3,5
test_si70,0,0,1,3,0,0,0
n2720,3,8,2,3,14,1,4
test_si71,0,0,1,3,0,0,0
WX9940,4,6,3,5,77,2,3
test_si72,0,0,2,4,0,0,0
WX9941,2,5,1,3,76,1,2
n2722,3,12,1,2,13,3,5
test_si73,0,0,1,3,0,0,0
WX9942,4,6,3,5,77,2,3
n2721,4,9,1,2,10,1,2
WX8611,4,6,3,5,12,2,3
WX8610,2,5,1,3,11,1,2
n2728,3,12,1,2,13,3,5
n2727,3,8,2,3,14,1,4
n2729,2,8,1,2,51,2,3
WX9929,2,5,1,3,76,1,2
test_si52,0,0,1,3,0,0,0
WX9921,2,5,1,2,76,1,2
test_si53,0,0,1,3,0,0,0
test_si54,0,0,2,4,0,0,0
WX9923,2,5,1,3,76,1,2
test_si55,0,0,2,4,0,0,0
WX9924,4,2,3,5,1,1,1
test_si56,0,0,2,3,0,0,0
WX9925,2,5,1,3,76,1,2
test_si57,0,0,2,3,0,0,0
WX9926,4,6,3,5,77,2,2
test_si58,0,0,2,4,0,0,0
WX9927,2,5,1,3,76,1,2
test_si59,0,0,1,3,0,0,0
WX9928,4,6,3,5,77,2,3
n2713,3,12,1,2,13,3,5
n2712,4,9,1,2,10,1,2
n2715,4,9,1,2,10,1,2
n2714,3,8,2,3,14,1,4
test_si60,0,0,1,3,0,0,0
test_si61,0,0,2,4,0,0,0
WX9930,4,6,3,5,77,2,3
n2711,3,8,2,3,14,1,4
test_si62,0,0,1,3,0,0,0
WX9931,2,5,1,3,76,1,2
n2710,3,12,1,2,13,3,5
WX8600,2,5,1,3,11,1,2
n2717,3,8,2,3,14,1,4
n2716,3,12,1,2,13,3,5
n2719,3,12,1,2,13,3,5
n2718,4,9,1,2,10,1,2
WX9918,4,6,3,5,12,2,3
WX9919,2,5,1,3,2,1,1
test_si85,0,0,1,3,0,0,0
WX9910,4,6,3,5,12,2,3
test_si86,0,0,1,3,0,0,0
WX9911,2,5,1,3,11,1,2
test_si87,0,0,1,3,0,0,0
WX9912,4,6,3,5,12,2,3
n2740,2,8,1,2,18,2,3
test_si88,0,0,2,4,0,0,0
WX9913,2,5,1,3,11,1,2
test_si89,0,0,2,4,0,0,0
WX9914,4,6,3,5,12,2,3
WX9915,2,5,1,3,4,1,2
WX9916,4,6,3,5,5,2,3
WX9917,2,5,1,3,11,1,2
n2746,2,8,1,2,15,2,3
n2745,2,8,1,2,18,2,3
test_si90,0,0,2,3,0,0,0
n2748,2,8,1,2,9,2,3
test_si91,0,0,2,3,0,0,0
n2747,2,8,1,2,12,2,3
test_si92,0,0,2,4,0,0,0
n2742,2,8,1,2,12,2,3
test_si93,0,0,1,3,0,0,0
n2741,2,8,1,2,15,2,3
test_si94,0,0,1,3,0,0,0
n2744,3,12,1,2,13,3,4
test_si95,0,0,2,4,0,0,0
WX9920,4,6,3,4,3,2,3
DFF_1133_n1,4,2,1,1,14,0,0
n2743,2,8,1,2,9,2,3
DFF_1319_n1,4,6,1,1,17,1,1
n2749,3,12,1,2,78,3,4
WX9907,2,5,1,3,11,1,2
WX9908,4,6,3,5,12,2,3
WX9909,2,5,1,3,11,1,2
DFF_547_n1,4,6,1,1,84,1,1
test_si74,0,0,1,3,0,0,0
test_si75,0,0,1,3,0,0,0
WX9900,4,6,3,5,12,2,3
test_si76,0,0,1,3,0,0,0
WX9901,2,5,1,3,11,1,2
test_si77,0,0,2,4,0,0,0
WX9902,4,6,3,5,12,2,3
test_si78,0,0,2,4,0,0,0
WX9903,2,5,1,3,11,1,2
test_si79,0,0,2,3,0,0,0
WX9904,4,6,3,5,12,2,3
WX9905,2,5,1,3,11,1,2
WX9906,4,6,3,5,12,2,3
n2735,2,8,1,2,33,2,3
n2734,2,8,1,2,36,2,3
n2737,2,8,1,2,27,2,3
test_si80,0,0,2,3,0,0,0
n2736,2,8,1,2,30,2,2
test_si81,0,0,2,4,0,0,0
n2731,2,8,1,2,45,2,3
test_si82,0,0,1,3,0,0,0
n2730,2,8,1,2,48,2,3
test_si83,0,0,1,3,0,0,0
n2733,2,8,1,2,39,2,2
test_si84,0,0,2,3,0,0,0
n2732,2,8,1,2,42,2,3
n2739,2,8,1,2,21,2,3
n2738,2,8,1,2,24,2,3
test_si27,0,0,2,4,0,0,0
test_si28,0,0,1,3,0,0,0
test_si29,0,0,1,3,0,0,0
n2760,2,8,1,2,73,2,3
test_si20,0,0,1,3,0,0,0
test_si21,0,0,2,4,0,0,0
n2762,4,9,1,1,10,1,3
test_si22,0,0,2,4,0,0,0
n2761,3,10,2,2,74,2,5
test_si23,0,0,2,3,0,0,0
test_si24,0,0,2,3,0,0,0
DFF_1320_n1,4,2,1,1,20,0,0
test_si25,0,0,1,3,0,0,0
test_si26,0,0,1,3,0,0,0
n2768,4,9,1,1,10,1,3
n2767,3,10,2,2,79,2,5
n2764,3,10,2,2,79,2,5
n2765,4,9,1,1,10,1,3
test_si16,0,0,1,3,0,0,0
test_si17,0,0,1,3,0,0,0
test_si18,0,0,1,3,0,0,0
test_si19,0,0,1,3,0,0,0
test_si10,0,0,2,4,0,0,0
n2751,2,8,1,2,21,2,3
test_si11,0,0,2,4,0,0,0
n2750,2,8,1,2,24,2,2
test_si12,0,0,2,3,0,0,0
test_si13,0,0,2,3,0,0,0
test_si14,0,0,2,4,0,0,0
test_si15,0,0,1,3,0,0,0
DFF_746_n1,4,6,1,1,26,1,1
n2757,2,8,1,2,82,2,3
n2756,3,12,1,2,78,3,4
n2759,2,8,1,2,76,2,3
n2758,2,8,1,2,79,2,3
n2753,2,8,1,2,15,2,2
n2752,2,8,1,2,18,2,3
n2755,2,8,1,2,9,2,3
n2754,2,8,1,2,12,2,3
test_si49,0,0,1,3,0,0,0
test_si41,0,0,1,3,0,0,0
n2782,3,10,2,2,79,2,5
test_si42,0,0,1,3,0,0,0
test_si43,0,0,2,4,0,0,0
test_si44,0,0,2,4,0,0,0
n2783,4,9,1,1,10,1,3
test_si45,0,0,2,3,0,0,0
test_si46,0,0,2,3,0,0,0
test_si47,0,0,2,4,0,0,0
n2780,4,9,1,1,10,1,2
test_si48,0,0,1,3,0,0,0
n2789,4,9,1,1,10,1,3
n2786,4,9,1,1,10,1,3
n2785,3,10,2,2,79,2,5
test_si50,0,0,2,4,0,0,0
n2788,3,10,2,2,79,2,5
test_si51,0,0,1,3,0,0,0
DFF_1332_n1,4,6,1,1,20,1,1
test_si38,0,0,2,4,0,0,0
test_si39,0,0,1,3,0,0,0
test_si30,0,0,1,3,0,0,0
n2771,4,9,1,1,10,1,3
test_si31,0,0,1,3,0,0,0
n2770,3,10,2,2,79,2,5
test_si32,0,0,2,4,0,0,0
n2773,3,10,2,2,79,2,5
test_si33,0,0,2,4,0,0,0
test_si34,0,0,2,3,0,0,0
test_si35,0,0,2,3,0,0,0
test_si36,0,0,2,3,0,0,0
test_si37,0,0,1,3,0,0,0
DFF_373_n1,4,6,1,1,23,1,1
n2779,3,10,2,2,79,2,5
n2774,4,9,1,1,10,1,3
DFF_945_n1,4,6,1,1,11,1,1
n2777,4,9,1,1,10,1,3
test_si40,0,0,1,3,0,0,0
n2776,3,10,2,2,79,2,5
DFF_758_n1,4,6,1,1,26,1,1
DFF_1531_n1,4,6,1,1,41,1,1
n2792,4,9,1,1,10,1,3
n2795,4,9,1,1,10,1,3
n2794,3,10,2,2,79,2,5
n2791,3,10,2,2,3,2,5
n2797,3,10,2,2,5,2,5
n2798,4,9,1,1,10,1,3
DFF_957_n1,4,6,1,1,47,1,1
WX9583,2,5,3,4,69,1,1
WX8250,2,5,3,5,67,1,1
WX9585,2,5,3,4,69,1,1
WX9587,2,5,3,2,69,1,0
WX9589,2,5,3,4,64,1,1
WX8258,2,5,3,5,62,1,1
WX8256,2,5,3,5,64,1,1
WX8254,2,5,3,5,66,1,1
WX9581,2,5,3,4,69,1,1
WX8252,2,5,3,5,68,1,1
WX9569,2,5,3,4,69,1,1
WX9573,2,5,3,4,69,1,1
WX9575,2,5,3,4,69,1,1
WX9577,2,5,3,4,69,1,1
WX9579,2,5,3,4,69,1,1
WX8248,2,5,3,5,66,1,1
WX8246,2,5,3,5,65,1,1
WX8244,2,5,3,5,64,1,1
WX8243,4,6,4,7,70,1,2
WX8242,2,5,2,6,78,1,1
WX9571,2,5,3,4,69,1,1
WX9559,2,5,3,5,66,1,1
WX9561,2,5,3,5,67,1,1
WX9563,2,5,3,5,68,1,1
WX9565,2,5,3,4,69,1,1
WX9567,2,5,3,4,69,1,1
DFF_382_n1,4,6,1,1,50,1,1
WX9547,2,5,3,5,56,1,1
WX9549,2,5,3,5,54,1,1
WX9551,2,5,3,5,52,1,1
WX9553,2,5,3,3,50,1,0
WX9555,2,5,3,5,64,1,1
WX9557,2,5,3,5,65,1,1
WX8294,2,5,3,4,69,1,1
WX8292,2,5,3,4,69,1,1
WX8290,2,5,3,4,69,1,1
WX8298,2,5,3,4,69,1,1
WX8296,2,5,3,4,69,1,1
WX8284,2,5,3,4,69,1,1
WX8282,2,5,3,4,69,1,1
WX8280,2,5,3,4,68,1,1
WX8288,2,5,3,4,69,1,1
WX8286,2,5,3,4,69,1,1
n4004,4,6,1,3,67,1,2
n4005,4,6,1,3,67,1,2
n4002,4,6,1,2,70,1,2
n4003,4,6,1,3,65,1,2
n4000,4,6,1,3,64,1,2
n4001,4,6,1,3,63,1,2
WX8272,2,5,3,4,64,1,1
WX8270,2,5,3,3,50,1,0
n4008,4,6,1,3,64,1,2
n4009,4,6,1,3,63,1,1
n4006,4,6,1,3,66,1,2
n4007,4,6,1,3,65,1,2
WX8278,2,5,3,4,67,1,1
WX8276,2,5,3,4,66,1,1
WX8274,2,5,3,4,65,1,1
WX8262,2,5,3,5,58,1,1
WX9595,2,5,3,4,67,1,1
WX8260,2,5,3,5,60,1,1
WX9597,2,5,2,3,68,1,1
WX8268,2,5,3,5,52,1,1
WX8266,2,5,3,5,54,1,1
WX9591,2,5,3,4,65,1,1
WX8264,2,5,3,5,56,1,1
WX9593,2,5,3,4,66,1,1
n4026,4,6,1,3,64,1,2
n4027,4,6,1,3,63,1,1
n4024,4,6,1,3,66,1,2
n4025,4,6,1,3,65,1,2
n4022,4,6,1,3,68,1,2
n4023,4,6,1,3,67,1,2
n4020,4,6,1,3,70,1,2
n4021,4,6,1,3,69,1,2
n4028,4,2,1,3,52,0,1
n4029,4,6,1,3,54,1,2
n4015,4,6,1,3,70,1,2
n4016,4,6,1,3,70,1,2
n4013,4,6,1,3,70,1,2
n4014,4,6,1,3,70,1,2
n4011,4,6,1,3,70,1,2
n4012,4,6,1,3,70,1,2
n4010,4,2,1,3,70,0,1
n4019,4,6,1,3,70,1,2
n4017,4,6,1,3,70,1,2
n4018,4,6,1,3,70,1,2
n4040,1,1,5,5,8,0,0
n4041,1,1,5,5,8,0,0
WX2089,2,5,1,3,9,1,1
n4048,1,1,5,5,8,0,0
n4049,1,1,5,5,8,0,0
n4046,1,1,5,5,8,0,0
n4047,1,1,5,5,8,0,0
n4044,1,1,5,5,8,0,0
n4045,1,1,5,5,8,0,0
n4042,1,1,5,5,8,0,0
