Netlist,LOFi1,LOFi2,LOFo1,LOFo2,PI,inFF1,inFF2
g394,4,8,2,6,32,2,4
g1235,4,10,4,20,11,1,7
n4235,3,11,1,2,15,0,1
g1236,4,5,3,20,9,1,2
n4236,3,9,1,2,16,0,1
g2564,4,8,3,16,12,2,4
n4233,2,7,1,2,4,0,1
g391,4,8,4,9,30,1,2
g2565,4,8,3,7,6,1,2
n4234,3,9,1,2,16,0,1
n4231,2,8,1,1,18,2,2
n4232,6,15,1,2,13,2,2
g1237,4,5,4,34,7,1,2
g2568,4,8,3,7,8,1,3
n4230,2,8,1,1,18,2,2
n4239,3,9,1,2,15,0,1
n4237,3,9,1,1,15,0,1
n4238,2,7,1,2,4,0,1
n4260,2,4,1,0,19,0,1
n4261,2,4,1,1,19,0,1
g2530,4,4,3,6,1,0,3
g2533,4,8,3,5,9,1,3
n4268,3,9,1,2,13,0,1
n4269,3,9,1,2,16,0,1
n4266,3,9,1,2,16,0,1
n4267,3,9,1,2,13,0,1
n4264,2,5,2,7,3,1,1
n4265,2,7,1,2,3,0,1
n4262,2,6,2,6,14,0,1
g2536,4,8,3,6,10,1,4
n4263,2,5,1,3,2,1,1
g2539,4,8,3,5,10,1,4
g1209,4,8,2,4,6,2,2
n4250,6,15,1,2,12,2,2
g2540,4,8,3,6,8,1,4
g1210,4,8,2,4,7,2,4
n4257,3,9,1,2,15,0,1
g1214,4,10,2,4,13,1,4
n4258,3,11,1,2,14,0,1
g1211,4,8,4,9,17,2,2
n4255,3,9,1,2,15,0,1
g2543,4,8,3,6,9,1,4
n4256,2,7,1,2,4,0,1
n4253,3,11,1,2,14,0,1
n4254,3,9,1,2,15,0,1
g2546,4,8,3,5,10,1,4
n4251,2,7,1,2,4,0,1
n4252,3,9,1,2,15,0,1
n4259,6,15,1,2,13,2,2
n4282,6,15,7,15,12,3,6
n4283,6,15,7,15,10,3,6
n4280,2,5,2,1,2,1,1
n4281,2,5,2,2,2,1,1
DFF_311_n1,4,8,1,2,6,2,4
n4288,4,8,8,17,3,1,3
g2510,4,8,3,8,13,1,2
n4289,4,4,8,17,4,1,1
g2516,4,8,3,10,11,1,2
n4287,4,8,8,17,3,1,4
g2513,4,8,3,10,9,1,2
n4284,6,15,7,15,8,3,6
n4285,6,15,7,15,3,3,5
g2519,4,8,3,10,13,1,2
DFF_797_n1,4,8,1,1,7,2,4
g16803,4,13,2,2,5,3,4
n4271,3,11,1,2,15,0,1
g16802,2,5,2,3,3,1,1
n4272,2,7,1,2,3,0,1
n4270,3,11,1,2,15,0,1
n4279,3,9,2,6,3,2,3
g2523,4,8,3,6,18,1,2
n4277,4,14,2,2,12,0,0
n4278,4,14,2,2,14,0,0
n4275,4,14,2,2,13,0,0
g2527,4,8,4,6,4,2,3
n4276,4,14,2,2,9,0,0
g2524,4,8,3,5,18,1,2
n4273,2,6,2,6,41,0,2
g2525,4,4,4,6,1,1,1
n4274,2,4,2,5,9,0,2
g2529,4,8,4,6,4,2,3
g24426,3,6,2,8,16,0,4
g30282,4,14,1,2,10,2,4
g30283,4,14,1,3,14,2,4
g30284,4,10,1,3,10,1,4
g30285,4,10,1,3,13,1,4
g30286,4,10,1,3,14,1,4
g30287,4,13,1,3,10,2,4
g30288,4,14,1,3,13,2,3
g30289,4,13,1,3,33,2,4
g30280,4,17,1,3,13,3,4
g30281,4,11,1,3,11,1,4
g22651,4,6,5,18,11,0,1
g30271,4,11,1,3,2,1,3
n4293,4,8,17,33,7,2,4
g30272,4,14,1,3,11,2,4
n4294,4,8,17,33,3,2,4
g30273,4,11,1,3,14,1,4
n4291,4,6,3,4,24,1,1
g30274,4,17,1,3,15,3,4
n4292,4,8,17,33,7,2,4
g30275,4,16,1,3,2,3,3
g30276,4,13,1,3,15,2,4
n4290,4,8,8,17,3,2,2
g30277,4,10,1,3,11,1,4
g30278,4,11,1,3,3,1,4
g2501,4,8,3,7,17,1,2
n4299,4,5,15,36,8,1,2
g2504,4,8,3,8,9,1,2
n4297,4,8,4,10,10,1,4
n4298,4,5,13,32,5,1,3
g2502,4,8,3,7,17,1,2
n4295,4,8,17,33,7,2,4
g2503,4,8,3,7,17,1,2
g30270,4,11,1,3,13,1,4
n4296,4,5,13,32,3,1,3
g2507,4,8,3,8,11,1,2
g30279,4,16,1,3,33,3,4
g21346,4,14,2,5,16,3,4
g30293,4,10,1,3,11,1,4
g30294,4,16,1,3,13,3,4
g30295,4,13,1,3,15,2,4
g30296,4,10,1,2,11,1,4
g30297,4,14,1,3,13,2,2
g30298,4,10,1,3,13,1,4
g30299,4,10,1,3,10,1,4
g30290,4,17,1,3,2,3,1
g30291,4,11,1,3,10,1,4
g30292,4,13,1,3,13,2,4
g22687,4,6,5,17,12,0,1
DFF_307_n1,4,8,2,3,6,2,4
n4160_Tj_Payload,2,4,1,1,16,0,1
n1954,1,6,2,3,4,0,6
n1953,1,6,2,3,3,0,6
n1956,1,6,3,3,4,0,6
g23022,4,13,1,3,9,3,5
n1955,1,6,3,3,4,0,6
n1950,1,6,3,4,4,0,6
n1952,1,6,3,3,4,0,6
n1951,1,6,3,4,4,0,6
n1958,1,2,2,2,7,0,2
n1943,1,2,11,11,5,0,1
n1942,1,2,11,11,4,0,1
n1944,1,3,3,36,19,0,3
g23039,4,13,1,3,11,3,5
n1941,1,2,11,11,3,0,1
n1947,1,6,2,2,4,0,6
n1946,1,2,4,17,6,0,0
g23030,4,13,1,3,10,3,5
n1949,1,6,2,2,4,0,6
n1948,1,6,3,4,4,0,6
g7487,4,8,6,66,6,2,2
g23047,4,13,1,3,10,3,5
n1976,1,6,3,7,3,0,3
g28738,4,8,1,3,32,1,3
n1975,1,3,3,6,14,0,0
g28735,4,8,1,3,11,1,3
n1978,1,6,3,3,13,0,4
g28736,4,10,1,2,15,1,3
n1977,1,6,4,7,13,0,4
n1974,1,6,3,7,13,0,5
g28732,4,8,1,3,32,1,3
n1979,1,6,2,4,11,0,4
g23058,4,13,1,3,11,3,5
g28749,4,8,1,3,3,1,3
g28746,4,8,1,3,11,1,3
g28747,4,10,1,3,15,1,2
g28744,4,8,1,3,13,1,3
n1961,1,2,2,2,7,0,2
g28745,4,10,1,3,2,1,1
n1960,1,2,8,14,7,0,2
n1990,1,3,3,3,8,0,0
n1998,1,6,7,10,6,0,6
n1997,1,2,3,16,7,0,0
n1999,1,6,1,1,6,0,6
n1994,1,3,6,10,8,0,0
n1993,1,6,6,19,6,0,6
n1996,1,6,7,11,6,0,6
n1995,1,2,4,6,7,0,0
n1980,1,2,2,3,3,1,1
n1987,1,2,2,2,10,0,1
n1986,1,2,11,15,3,0,1
n1989,1,6,2,2,9,0,3
n1988,1,2,2,4,32,0,1
n1982,1,2,10,10,3,0,2
n1984,1,2,10,10,3,0,1
g3087,4,8,3,6,11,1,4
g3086,4,8,3,6,9,1,4
g3085,4,8,3,6,7,1,4
g3084,4,8,3,6,12,1,3
g3088,4,8,3,5,11,1,4
n3715,4,16,3,3,9,2,7
n3716,2,4,3,3,12,0,1
n3713,3,9,1,2,9,0,3
g23000,4,13,1,3,8,3,3
n3714,3,8,1,2,10,0,3
n3711,2,4,3,3,13,0,1
n3712,3,7,1,3,11,1,2
n3710,4,16,3,3,13,2,7
g3094,4,8,3,6,7,1,4
n3719,3,9,1,2,10,0,3
g3093,4,8,3,6,11,1,4
g16718,4,16,1,6,9,4,6
g3092,4,8,3,6,9,1,4
g3091,4,8,3,6,7,1,4
n3718,3,7,1,3,12,1,2
g3098,4,8,3,6,9,1,3
g3097,4,8,4,7,7,1,3
g3096,4,8,3,7,11,1,4
g3095,4,8,3,6,9,1,4
g3099,4,8,3,6,11,1,3
g23014,4,13,1,3,10,3,5
n3704,3,10,1,1,31,2,2
n3705,2,6,3,9,21,2,2
n3702,2,8,2,5,26,2,2
n3703,2,4,3,3,21,1,3
n3700,2,0,5,8,1,0,0
n3701,2,5,1,1,32,1,4
n3708,2,8,3,3,5,2,2
n3709,2,4,3,3,12,0,1
n3706,2,6,3,6,11,1,2
n3707,5,15,1,1,6,3,5
g3065,4,7,2,4,15,1,1
Tj_OUT2,2,4,0,0,8,0,0
g3064,4,7,2,4,16,1,1
Tj_OUT1,2,4,2,2,13,0,0
g7425,4,5,6,58,5,1,3
g3063,4,7,2,3,16,1,1
Tj_OUT4,2,8,1,1,14,0,0
g3062,4,7,2,3,15,1,1
Tj_OUT3,2,4,1,1,13,0,0
g3069,4,7,2,2,14,1,1
g3068,4,7,2,3,14,1,1
g3067,4,6,2,3,4,1,1
g3066,4,6,2,4,4,1,1
n3730,3,9,1,2,10,0,3
n2405,4,7,2,2,4,0,0
n3737,2,6,1,2,14,1,2
n2404,4,7,2,2,4,0,0
n3738,2,6,1,2,14,1,2
n2407,3,10,1,1,5,0,0
n3735,2,6,1,1,25,1,2
n2406,4,10,1,1,5,2,3
n3736,2,6,3,4,21,1,2
n2401,2,6,1,1,6,0,0
n3733,2,6,1,2,26,1,2
g26135,4,20,8,17,9,0,8
n2400,3,12,2,8,12,3,4
n3734,2,8,7,12,7,1,2
n2403,2,8,1,1,5,0,0
n3731,3,8,1,2,11,0,3
n2402,2,5,1,1,15,0,2
g3072,4,7,2,4,16,1,0
n2409,5,12,2,2,8,0,7
Tj_OUT6,2,4,1,1,12,0,0
g3071,4,3,2,4,1,0,0
n2408,3,11,1,1,9,0,0
Tj_OUT5,2,4,1,1,11,0,0
n3739,2,6,1,1,20,1,1
Tj_OUT8,2,3,1,1,38,0,0
Tj_OUT7,2,4,1,1,9,0,0
g3076,4,6,2,3,5,1,1
g3075,4,6,2,3,5,1,1
g3074,4,7,2,4,16,1,1
g3073,4,7,2,3,16,1,1
g3078,4,7,2,3,15,1,1
g3077,4,7,2,3,15,1,1
n3726,3,8,1,2,10,0,3
n3727,4,16,3,3,13,2,7
n3724,3,7,1,3,11,1,2
n3725,3,9,1,2,9,0,3
n3722,2,4,3,3,13,0,1
g26149,4,20,8,16,24,0,8
n3720,3,8,1,2,11,0,3
n3721,4,16,3,3,11,2,7
g3083,4,8,2,2,14,1,3
DFF_18_n1,4,8,1,2,3,2,2
g3080,4,6,3,28,3,1,2
n3729,3,7,1,3,12,1,2
g402,4,8,3,7,13,1,2
g3043,4,7,2,3,17,1,1
g401,4,5,4,26,10,1,2
g3047,4,6,2,4,4,1,1
g3046,4,7,2,4,17,1,1
g3045,4,7,2,4,14,1,1
g3044,4,7,2,3,14,1,1
n3751,3,11,3,3,31,1,8
n3752,2,8,1,1,7,2,3
g3049,4,7,2,3,16,1,1
n2421,2,6,2,2,4,0,4
g3048,4,6,2,3,4,1,1
n2420,2,6,2,2,13,0,4
n3750,2,8,1,1,7,2,3
n2427,5,11,1,1,4,1,2
n3759,2,8,1,1,3,2,3
n2426,2,6,6,6,2,0,1
DFF_1355_n1,4,8,2,3,5,2,4
n2429,2,7,1,2,8,0,6
n3757,2,5,1,1,12,1,3
n2428,2,3,1,2,6,0,0
n3758,3,11,3,3,31,1,5
n2423,3,8,1,2,19,1,2
n3755,2,6,3,5,13,1,2
n2422,3,6,2,5,19,0,4
n3756,2,8,1,1,5,2,3
n2425,2,6,3,4,19,1,1
n3753,2,6,1,2,15,1,2
n2424,2,5,3,10,5,0,4
n3754,2,6,2,4,14,1,2
g408,4,8,3,7,9,1,2
g3050,4,7,2,3,16,1,1
g404,4,8,3,6,12,1,2
g403,4,8,3,6,9,1,2
g3053,4,7,2,3,16,1,1
g3052,4,7,2,4,17,1,1
g3051,4,10,2,3,14,1,3
g3058,4,6,2,3,5,1,1
g3057,4,6,2,3,5,1,0
g3056,4,3,2,4,1,0,0
n3740,2,3,6,11,6,0,0
n3741,2,6,1,1,19,1,3
n2410,2,10,1,1,9,0,0
g3059,4,7,2,3,16,1,1
n2416,4,7,2,2,4,0,0
n3748,2,8,1,1,9,2,3
n3749,3,11,3,3,31,1,8
n2418,5,12,2,2,8,0,7
n3746,2,6,2,4,14,1,2
n2417,5,12,2,2,8,0,7
n3747,2,6,3,5,13,1,2
n2412,5,12,2,2,8,0,7
n3744,2,6,1,2,14,1,2
n2411,4,7,2,2,4,0,0
n3745,2,6,1,2,15,1,2
n2414,4,7,2,2,4,0,0
n3742,2,6,3,3,18,2,2
n2413,5,12,2,2,8,0,7
n3743,2,6,1,2,10,1,2
g3061,4,10,2,3,14,1,3
g3060,4,7,2,3,16,1,1
n2419,2,4,2,2,18,1,1
g423,4,8,3,10,13,1,2
g5686,4,8,6,34,6,2,2
g420,4,8,3,11,11,1,2
g3024,4,2,5,14,1,0,0
n2441,5,12,1,1,4,1,2
n3773,2,10,1,1,4,1,5
g3028,4,6,4,18,22,1,1
n2440,2,4,2,2,12,0,1
n3774,6,18,1,1,8,4,5
n2443,5,12,1,1,4,1,2
n3771,2,10,1,1,4,1,6
n2442,6,24,2,5,7,6,8
n3772,2,10,1,1,4,1,6
n3770,6,18,1,1,8,4,6
g28759,4,10,1,3,17,1,2
n2448,6,24,2,5,7,6,8
g23067,4,18,1,3,8,3,6
g28758,4,8,1,3,13,1,3
DFF_1625_n1,4,8,1,1,3,1,4
n2445,2,9,2,4,11,1,6
n3777,2,10,1,1,9,1,5
n2444,6,24,2,5,7,6,8
n3778,2,10,1,1,8,1,6
n2447,5,12,1,1,4,1,2
n3775,6,21,1,1,7,5,6
g28754,4,10,1,3,3,1,3
n2446,2,4,5,12,14,0,2
n3776,6,21,1,1,7,5,6
g429,4,8,3,8,9,1,2
g428,4,4,3,7,1,0,1
g426,4,8,3,7,17,1,1
g5695,4,5,5,28,4,1,3
g3032,4,6,4,8,10,1,1
g411,4,8,3,7,11,1,2
g3036,4,7,3,6,10,1,2
n2430,2,2,3,6,12,0,0
n3762,3,5,1,4,4,0,3
n3763,4,9,1,4,6,0,3
n2432,6,15,1,10,3,3,5
n3760,2,7,1,4,12,0,4
n2431,6,24,2,4,7,6,8
n3761,2,12,1,4,11,0,7
n2438,2,2,5,8,12,0,0
n2437,6,15,1,10,10,3,6
n3768,6,18,1,1,8,4,6
n2439,2,8,6,15,2,1,3
n3769,6,18,1,1,8,4,6
n2434,2,4,2,2,15,0,1
n3766,2,10,1,1,9,1,5
g28767,4,10,1,3,17,1,2
n2433,2,2,5,7,5,0,0
n3767,2,10,1,1,9,1,5
n2436,6,24,3,5,7,6,7
n3764,3,6,1,1,5,0,3
g26104,4,20,10,26,16,0,8
n2435,5,12,1,1,4,1,2
n3765,2,10,1,1,9,1,5
g28763,4,8,1,3,32,1,3
g28760,4,8,1,3,7,1,3
DFF_794_n1,4,8,1,1,7,2,4
DFF_1146_n1,4,8,1,1,6,2,4
g28761,4,10,1,3,11,1,3
g417,4,8,3,11,9,1,2
g23076,4,13,1,3,11,3,5
g414,4,8,3,7,13,1,2
g444,4,8,3,10,13,1,2
g441,4,8,3,10,11,1,2
g3002,4,6,5,11,16,1,1
n2463,2,7,1,2,8,0,6
n3795,2,10,1,1,9,1,5
g3006,4,7,5,11,12,1,1
n2462,2,3,1,2,6,0,0
n3796,2,10,1,1,8,1,5
n2465,2,3,1,2,6,0,0
n3793,4,9,1,4,7,0,3
n2464,6,24,2,4,7,6,8
n3794,3,6,1,1,6,0,3
n3791,2,12,1,4,10,0,11
n3792,3,5,1,4,33,0,3
n2461,5,16,1,1,5,1,5
n2460,6,24,3,4,7,6,8
n3790,2,7,1,4,11,0,4
n2467,6,24,3,4,7,6,7
n3799,6,18,1,1,7,4,6
g28778,4,10,1,3,15,1,3
n2466,2,7,1,2,8,0,6
n2469,2,3,1,2,13,0,0
n3797,2,10,1,1,8,1,6
n2468,5,11,1,1,4,1,2
n3798,6,18,1,1,7,4,6
g28773,4,8,1,3,11,1,3
g28774,4,10,1,3,15,1,3
g23081,4,18,1,3,10,3,6
g28771,4,8,1,3,9,1,3
g28772,4,10,1,3,15,1,3
g449,4,8,3,6,18,1,2
g448,4,8,3,6,18,1,2
g447,4,8,3,6,18,1,2
g435,4,8,3,8,13,1,2
g432,4,8,3,8,11,1,2
g3013,4,7,5,15,20,1,1
g3018,4,6,4,18,15,1,0
n2452,5,17,1,1,9,1,6
n3784,2,6,2,4,10,1,2
n2451,2,8,2,5,10,0,0
n3785,2,6,3,5,9,1,2
n2454,2,7,3,9,2,0,3
n3782,6,18,1,1,6,4,6
n2453,3,11,4,12,12,2,5
n3783,2,6,1,2,11,1,2
n3781,6,15,1,1,6,3,6
n2450,3,10,1,1,6,2,2
n2459,2,2,3,6,12,0,0
g28788,4,10,1,3,19,1,3
n2456,6,24,3,5,7,6,8
n3788,3,11,3,3,31,1,7
n2455,3,11,4,14,13,2,5
n3789,2,5,1,1,8,1,3
n2458,2,7,1,2,8,0,6
n3786,2,5,1,1,10,1,3
n2457,2,3,1,2,13,0,0
n3787,2,8,1,1,11,2,3
g23093,4,18,1,3,8,3,6
g23092,4,13,1,3,10,3,3
g28782,4,8,1,2,13,1,3
g28783,4,10,1,3,19,1,3
g438,4,8,3,10,9,1,2
g23097,4,18,1,3,10,3,6
g2492,4,4,3,11,1,0,1
DFF_657_n1,4,8,2,3,6,2,4
g465,4,8,3,5,6,1,4
g464,4,8,3,5,8,1,4
g1165,4,8,3,5,9,1,4
g1166,4,8,3,5,10,1,4
g461,4,8,3,6,8,1,4
g1164,4,8,3,5,8,1,4
g2495,4,8,3,11,11,1,1
n2364,2,6,3,9,2,0,3
n3696,4,10,1,7,33,1,5
n2363,3,11,4,12,11,2,5
n3697,5,15,1,7,32,3,5
g1167,4,8,3,5,8,1,4
g2498,4,8,3,11,13,1,2
n2366,2,3,1,2,12,0,0
n3694,3,7,1,7,28,0,3
n2365,3,11,4,14,12,2,5
n3695,2,5,3,9,27,1,5
n2360,2,7,6,15,2,1,3
n3692,2,6,2,3,37,1,3
n3693,2,6,2,4,38,2,2
g17383,4,13,2,2,11,3,5
n2362,5,16,1,1,5,1,6
n3690,2,6,3,4,38,2,2
n2361,2,4,5,12,13,0,2
n3691,2,6,1,1,38,2,2
n2368,6,24,2,4,7,6,8
n2367,2,7,1,2,8,0,6
n3698,2,4,5,8,17,2,3
n2369,2,3,1,2,12,0,0
n3699,3,7,4,4,28,1,3
g1172,4,8,6,8,8,2,4
g1173,4,8,3,4,8,1,5
g455,4,8,3,6,6,1,4
g454,4,8,4,4,5,2,4
g1171,4,8,3,5,9,1,4
DFF_142_n1,4,8,1,1,25,1,1
g1176,4,8,3,16,12,2,4
g452,4,8,4,6,5,2,4
g4200,4,8,5,25,3,1,4
g450,4,8,4,6,4,2,3
g1175,4,4,3,5,1,0,3
n2353,6,15,1,10,9,3,5
n3685,2,6,1,1,9,2,2
n2352,6,24,2,4,7,6,8
n3686,2,6,2,3,8,1,3
n2355,2,4,2,2,14,0,1
n3683,2,6,2,3,2,1,2
n2354,2,2,5,7,11,0,0
n3684,2,6,2,4,32,2,2
n3681,2,6,3,5,13,1,2
n3682,2,6,1,1,3,2,2
n2351,2,2,3,6,12,0,0
n2350,2,7,1,2,8,0,6
n3680,2,6,2,4,14,1,2
n2357,6,24,3,5,7,6,7
n3689,2,6,2,4,37,1,3
n2356,5,12,1,1,4,1,2
n2359,2,2,5,8,11,0,0
n3687,2,6,2,4,9,2,2
n2358,6,15,1,10,9,3,6
n3688,2,6,1,1,38,2,2
g30356,4,8,1,3,13,1,3
g1180,4,4,3,8,1,0,2
g458,4,8,3,6,7,1,4
g2470,4,8,2,4,31,2,3
g489,4,8,3,14,3,2,4
g2471,4,8,2,6,32,2,4
g488,4,8,3,5,8,1,4
n2380,2,7,1,2,8,0,6
g487,4,8,3,5,7,1,4
g486,4,8,3,5,6,1,5
g485,4,8,6,8,6,2,2
g484,4,8,3,5,7,1,4
g1141,4,8,4,6,5,2,4
g2472,4,8,2,2,31,2,3
g1142,4,8,3,5,8,1,3
g2473,4,8,4,10,30,1,2
g2478,4,8,3,6,9,1,2
g6837,1,4,13,45,7,1,1
g1148,4,8,3,6,10,1,4
g2479,4,8,3,5,11,1,2
n2385,3,7,3,10,1,1,4
g480,4,8,3,5,6,1,4
g1145,4,8,3,6,9,1,4
g2476,4,5,4,25,10,1,2
n2388,2,8,2,5,10,0,0
n2387,3,10,1,1,6,2,2
n2382,6,24,2,4,7,6,8
n2381,2,2,3,5,12,0,0
n2384,6,24,2,5,7,6,8
n2383,5,12,1,1,4,1,2
n2389,5,17,1,1,9,1,5
g479,4,8,3,5,8,1,4
g478,4,8,3,5,7,1,4
g1151,4,8,3,5,10,1,4
g477,4,8,3,5,6,1,4
g5511,1,4,0,0,3,1,1
g2480,4,5,4,33,8,1,2
g1155,4,8,3,6,9,1,4
g2486,4,8,3,6,11,1,2
g1152,4,8,3,6,8,1,4
g2483,4,8,3,7,9,1,2
g471,4,4,3,5,1,0,3
g1158,4,8,3,5,10,1,4
n2375,2,4,2,2,14,0,1
n2374,2,9,2,4,13,1,6
n2377,6,24,2,5,7,6,8
n2376,5,12,1,1,4,1,2
n2371,6,24,3,4,7,6,7
n2370,2,7,1,2,8,0,6
n2373,6,24,2,5,7,6,8
n2372,5,12,1,1,4,1,2
n2379,2,3,1,2,12,0,0
n2378,5,11,1,1,4,1,2
g1122,4,4,3,8,1,0,1
g18678,4,13,2,8,10,3,4
g2451,4,8,4,9,30,1,2
g1125,4,8,3,10,9,1,1
g2456,4,8,2,8,32,2,4
g20997,4,8,1,3,3,1,3
n4103,2,6,1,1,14,1,2
g2457,4,8,2,4,31,2,3
n4104,2,6,1,2,15,1,2
g2454,4,8,2,8,32,2,4
g20995,4,11,1,3,3,2,3
n4101,2,6,1,2,18,1,2
g2455,4,8,2,4,31,2,3
g20996,4,8,1,2,11,1,3
n4102,2,6,2,3,20,1,2
g17341,4,13,2,4,9,3,5
g17340,4,13,2,4,11,3,5
n4100,2,6,1,1,20,1,2
g2458,4,8,2,8,32,2,4
g20999,4,11,1,3,12,2,3
g1128,4,8,3,10,11,1,2
g2459,4,8,4,9,30,1,2
g20990,4,11,1,3,11,2,3
n4109,2,6,3,5,13,1,2
g20993,4,11,1,3,8,2,3
n4107,2,6,1,2,15,1,2
g20994,4,11,1,2,7,2,3
n4108,2,6,2,4,14,1,2
g20991,4,11,1,3,13,2,2
n4105,2,6,2,4,14,1,2
g20992,4,8,1,3,15,1,3
n4106,2,6,3,5,13,1,2
g499,4,8,10,25,10,2,2
n2391,2,3,1,2,12,0,0
n2390,6,24,3,5,7,6,8
g2463,4,8,4,10,30,1,2
g496,4,8,4,7,11,1,3
g1131,4,8,3,10,13,1,2
g2462,4,8,2,4,31,2,3
g493,4,8,3,8,9,1,3
g1136,4,8,3,6,16,1,2
n2397,6,24,2,4,7,6,8
g1137,4,8,4,6,5,2,2
n2396,3,3,1,1,9,0,0
g1134,4,8,3,6,16,1,2
n2399,6,24,1,1,7,6,8
g490,4,8,3,7,7,1,3
g1135,4,8,3,6,16,1,2
g2466,4,8,4,9,30,1,2
n2398,3,18,1,1,8,0,18
n2393,6,24,3,4,7,6,8
n2392,2,7,1,2,8,0,6
g2469,4,8,2,6,32,2,4
n2395,4,21,1,2,10,0,18
g1139,4,8,4,6,5,2,4
n2394,4,6,1,2,9,0,0
g30341,4,8,1,3,11,1,3
n4125,4,16,1,3,6,4,4
g1104,4,8,3,11,9,1,2
n4126,2,6,1,2,14,1,2
g1101,4,8,3,7,13,1,2
g2432,4,8,2,4,31,2,3
n4123,2,6,2,4,12,1,3
g2433,4,8,4,9,30,1,2
n4124,2,6,1,2,41,1,2
g1107,4,8,3,11,11,1,2
n4121,4,16,1,2,6,4,4
g2439,4,8,2,8,32,2,4
n4122,2,6,1,1,13,1,2
g2436,4,8,4,10,30,1,2
n4120,2,6,1,2,17,1,2
n4129,4,16,2,14,23,3,6
DFF_1011_n1,4,8,1,2,5,2,4
n4127,2,6,1,2,14,1,2
n4128,2,6,1,1,10,1,2
DFF_1149_n1,4,8,1,1,6,2,4
DFF_1497_n1,4,8,1,1,6,2,4
g1110,4,8,3,11,13,1,2
g2441,4,4,2,9,1,1,2
g2442,4,8,2,4,31,2,2
g1114,4,8,3,7,15,1,2
n4114,2,6,2,4,14,1,2
g1115,4,8,3,7,15,1,2
n4115,2,6,3,5,13,1,2
g2443,4,8,2,9,32,2,4
n4112,2,6,3,5,9,1,2
g1113,4,8,3,7,15,1,2
g2444,4,8,4,10,30,1,2
n4113,2,6,1,2,15,1,2
n4110,2,6,1,2,11,1,2
n4111,2,6,2,4,10,1,2
g1116,4,8,3,7,9,1,2
g2447,4,8,2,4,31,2,3
g2448,4,8,4,9,30,1,2
n4118,6,15,3,12,8,3,6
n4119,6,21,3,12,10,5,6
n4116,6,24,3,12,9,6,5
n4117,6,24,3,12,5,6,6
g29357,2,3,1,4,29,0,1
g29354,2,3,1,4,35,0,1
g29355,2,3,1,4,6,0,1
g30338,4,8,1,3,9,1,3
g29353,2,3,1,4,35,0,1
n4140,2,7,1,5,12,0,3
g2412,4,8,6,39,3,2,4
g24519,4,11,1,3,11,2,3
n4147,3,12,4,6,10,3,4
n4148,2,7,1,1,11,1,5
n4145,2,7,1,1,11,1,5
n4146,2,8,4,5,10,2,3
n4143,2,5,1,4,13,1,1
g2417,4,8,2,4,2,2,1
g19172,4,10,1,5,2,2,2
n4144,4,14,5,12,21,3,4
g19173,4,10,1,5,2,2,2
n4141,2,5,1,5,13,1,1
n4142,2,7,1,4,5,0,3
g24511,4,11,1,3,13,2,3
g2418,4,8,4,11,30,1,1
g24513,4,11,1,3,14,2,3
g19167,4,10,1,5,2,2,2
n4149,2,7,1,1,18,1,5
g24510,4,11,1,3,9,2,3
g12539,6,15,2,3,2,3,8
n4136,2,7,1,5,11,0,3
g2424,4,8,2,7,3,2,4
DFF_1361_n1,4,8,1,1,5,2,4
n4137,2,5,1,5,12,1,1
g2421,4,8,4,11,30,1,2
n4134,2,6,2,4,14,1,3
n4135,2,8,2,3,8,2,3
g2427,4,8,2,4,31,2,3
n4132,2,6,1,2,14,1,2
g2428,4,8,2,7,32,2,4
g24527,4,11,1,3,15,2,3
n4133,2,6,1,2,15,1,2
g2425,4,8,2,4,31,2,3
g19184,4,10,1,5,2,2,2
n4130,2,6,2,4,9,1,2
g2426,4,8,2,7,32,2,4
n4131,2,6,1,2,10,1,2
g24522,4,11,1,3,9,2,3
g2429,4,4,4,11,1,0,1
g24524,4,11,1,3,7,2,3
g19178,4,10,1,3,2,2,2
g24525,4,11,1,3,11,2,3
n4138,2,7,1,5,10,0,3
g24521,4,11,1,3,11,2,3
n4139,2,5,1,5,11,1,1
n4161,2,7,1,1,17,1,5
n4162,2,8,4,5,10,2,3
n4160,2,7,1,1,19,1,5
n4169,2,5,11,21,31,1,2
n4167,2,7,1,1,17,1,4
n4168,2,8,4,5,10,2,2
g24537,4,11,1,3,8,2,3
n4165,2,8,4,5,6,2,1
g24538,4,11,1,3,12,2,3
n4166,2,7,1,1,17,1,5
n4163,3,12,4,6,16,3,4
n4164,2,7,1,1,19,1,3
g24534,4,11,1,3,9,2,3
g24535,4,11,1,3,7,2,3
g24532,4,11,1,3,11,2,3
n4150,2,8,4,5,10,2,3
n4151,3,12,4,6,17,3,4
n4158,2,7,1,1,18,1,4
n4159,2,8,4,5,10,2,2
n4156,2,8,4,5,6,2,3
n4157,3,12,4,6,18,3,4
g24548,4,11,1,3,8,2,3
n4154,2,7,1,1,18,1,5
n4155,2,7,1,1,19,1,5
n4152,2,7,1,1,11,1,4
n4153,2,8,4,5,10,2,2
g24545,4,11,1,3,9,2,3
g28903,3,13,2,5,11,2,5
g24547,4,11,1,3,10,2,3
n4183,4,16,1,3,25,4,4
n4184,2,6,1,2,15,1,2
n4181,2,6,1,1,12,1,3
n4182,2,8,1,3,23,2,2
n4180,2,8,11,20,31,2,3
n4189,2,8,2,3,8,2,3
n4187,2,6,1,2,15,1,2
n4188,2,6,2,4,14,1,3
